Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SPACE1-1:Zone Operative Temperature [C](Hourly),SPACE2-1:Zone Operative Temperature [C](Hourly),SPACE3-1:Zone Operative Temperature [C](Hourly),SPACE4-1:Zone Operative Temperature [C](Hourly),SPACE5-1:Zone Operative Temperature [C](Hourly)
 01/13  18:00:00,10,22.24486192,21.10090575,20.68297974,21.24669721,21.79188164
 01/13  19:00:00,10,21.24815025,20.67262059,20.39800253,20.75637866,21.56794383
 01/13  20:00:00,9.625,20.67103139,20.36712058,20.17856392,20.41652499,21.35562496
 01/13  21:00:00,9.0875,20.30857777,20.13349081,20.00129718,20.16457815,21.18401482
 01/13  22:00:00,8.525,20.06181494,19.95040192,19.85478168,19.96747425,21.04315186
 01/13  23:00:00,7.9875,19.85498881,19.78123886,19.70675809,19.79050093,20.92047215
 01/13  24:00:00,8.1125,19.68877787,19.63888475,19.57462309,19.64241503,20.80855807
 01/14  01:00:00,7.9875,19.55860877,19.5243112,19.46898188,19.52991557,20.70949538
 01/14  02:00:00,8.4875,19.50046878,19.47027962,19.43533813,19.47653324,20.6300147
 01/14  03:00:00,8.2125,19.46558065,19.43613291,19.40518548,19.43970734,20.57332783
 01/14  04:00:00,8.1125,19.42812426,19.41075721,19.38325336,19.40808616,20.53090195
 01/14  05:00:00,8.675,19.43586752,19.41960419,19.40537754,19.42240551,20.50039664
 01/14  06:00:00,8.2125,19.40729268,19.40153457,19.38111142,19.40163998,20.48065367
 01/14  07:00:00,7.425,19.34522618,19.35442885,19.33216811,19.36034365,20.46621055
 01/14  08:00:00,7.2,19.3352968,19.47927786,19.32658681,19.3533368,20.45530606
 01/14  09:00:00,6.8875,19.44773802,19.91210699,19.52456536,19.52872816,20.46590123
 01/14  10:00:00,7.0125,19.73762976,20.56355651,19.91733041,19.9031795,20.519765
 01/14  11:00:00,7.575,20.29247486,21.69472393,20.41748657,20.39747083,20.63363819
 01/14  12:00:00,8.8,21.23999702,23.00741975,20.9422243,20.93102079,20.83063041
 01/14  13:00:00,10.4625,22.26526004,23.51046566,21.42192683,21.43889327,21.07787292
 01/14  14:00:00,10.7875,23.56968368,23.36194463,21.70977221,21.79345934,21.35136182
 01/14  15:00:00,10.6,23.5814589,22.73157831,21.64242177,21.86389542,21.58752918
 01/14  16:00:00,10.9125,24.5230809,22.3684161,21.61070492,22.32115096,21.7383469
 01/14  17:00:00,11.7875,23.40122579,21.75714739,21.18448777,21.93890725,21.80741857
 01/14  18:00:00,11.8875,22.00009988,21.16774184,20.7989487,21.26860142,21.68763082
 01/14  19:00:00,11.325,21.24093679,20.80449396,20.57117697,20.86745238,21.50585482
 01/14  20:00:00,10.7875,20.75672801,20.51928961,20.35892231,20.55930283,21.33169837
 01/14  21:00:00,10.9125,20.46115736,20.32134392,20.21126827,20.34560161,21.18825974
 01/14  22:00:00,11.475,20.29973155,20.21626723,20.14796748,20.23013144,21.07156451
 01/14  23:00:00,11.7,20.18977513,20.13535004,20.08883726,20.14391934,20.98065693
 01/14  24:00:00,11.0125,20.08478825,20.05664333,20.01881693,20.05878705,20.91177672
 01/15  01:00:00,10.225,19.92705889,19.93969892,19.88479754,19.93762617,20.85551667
 01/15  02:00:00,10,19.83100688,19.85387795,19.80511215,19.84981877,20.80255193
 01/15  03:00:00,9.625,19.79370644,19.79760811,19.76339912,19.79540437,20.76074871
 01/15  04:00:00,9.0875,19.72821098,19.72965437,19.696231,19.72697407,20.72403262
 01/15  05:00:00,9.2125,19.68033849,19.67803105,19.64864577,19.67491813,20.68628972
 01/15  06:00:00,9.775,19.66990961,19.65193167,19.63005224,19.65149368,20.6512829
 01/15  07:00:00,10,19.66427114,19.64204141,19.62567091,19.64194935,20.6216303
 01/15  08:00:00,9.625,19.65354512,19.7224973,19.63902872,19.65126723,20.59834919
 01/15  09:00:00,9.775,19.77390022,20.23774103,19.82444593,19.81986317,20.59640192
 01/15  10:00:00,10,20.27622554,22.41137992,20.27294266,20.24504299,20.67386329
 01/15  11:00:00,11.0625,20.43648057,22.23135845,20.45949005,20.43033271,20.79653592
 01/15  12:00:00,11.7,20.88317122,22.28217775,20.94022748,20.90249714,20.91097509
 01/15  13:00:00,11.325,21.18536664,22.268773,21.26227751,21.25728379,21.05608443
 01/15  14:00:00,11.475,21.79599316,22.32348489,21.55812587,21.57544118,21.2089965
 01/15  15:00:00,12.7,21.79219734,22.0975159,21.59962766,21.66869487,21.34858486
 01/15  16:00:00,12.9875,21.53854151,21.76418121,21.43580936,21.55295374,21.41752803
 01/15  17:00:00,12.8,21.09275863,21.25732364,21.01990346,21.13859952,21.41327047
 01/15  18:00:00,12.1125,20.7627197,20.85747231,20.69520037,20.79469978,21.34737627
 01/15  19:00:00,12.7,20.5787961,20.63222423,20.52489868,20.59879047,21.25942954
 01/15  20:00:00,13.3,20.49088912,20.51774078,20.44842768,20.495641,21.17392033
 01/15  21:00:00,12.6125,20.3831953,20.4027786,20.34931565,20.38721938,21.103084
 01/15  22:00:00,13.2625,20.27849741,20.30942761,20.25905733,20.30120993,21.04409915
 01/15  23:00:00,13.9,20.07111957,20.17800495,20.0824556,20.17393148,20.9916095
 01/15  24:00:00,13.9,20.07375975,20.15856109,20.08278952,20.15611427,20.94842218
 01/16  01:00:00,13.525,20.18908114,20.20871591,20.17925598,20.2075915,20.92773016
 01/16  02:00:00,13.3,20.18569914,20.1993808,20.17327114,20.19893598,20.91822116
 01/16  03:00:00,12.9875,20.17070075,20.18270044,20.15722478,20.18257327,20.90814568
 01/16  04:00:00,12.8,20.15420495,20.1617999,20.13733617,20.16325462,20.89668875
 01/16  05:00:00,12.425,20.13766635,20.13853172,20.11563542,20.14220207,20.88442229
 01/16  06:00:00,12.2,20.11421381,20.11191507,20.0885781,20.1154502,20.87066009
 01/16  07:00:00,12.2,20.08716494,20.08038641,20.05630506,20.08336058,20.85521522
 01/16  08:00:00,12.2,20.06781393,20.06347398,20.04097962,20.06687073,20.83815996
 01/16  09:00:00,12.2,20.17470818,20.3792749,20.21679288,20.22899974,20.8333288
 01/16  10:00:00,12.2,20.56474358,21.7737534,20.64341408,20.63614463,20.88693504
 01/16  11:00:00,13.2625,21.11261895,22.88114293,21.1618149,21.1423384,21.02195824
 01/16  12:00:00,14.2125,21.39054566,22.84758051,21.49136878,21.48917104,21.18157908
 01/16  13:00:00,14.4,21.35781967,22.37890738,21.52485211,21.55957211,21.30000834
 01/16  14:00:00,13.7125,21.1694965,21.86839019,21.34927053,21.41106169,21.35286083
 01/16  15:00:00,12.9875,21.00313833,21.49315287,21.17931602,21.2501849,21.35288934
 01/16  16:00:00,12.425,21.02860314,21.31857047,21.11832121,21.22304785,21.33987649
 01/16  17:00:00,12.2,20.74218609,20.95090142,20.79447935,20.90270432,21.30600053
 01/16  18:00:00,11.8875,20.51870029,20.64696868,20.53218482,20.6212355,21.22977336
 01/16  19:00:00,11.325,20.37393287,20.45105791,20.37077986,20.43352461,21.14820816
 01/16  20:00:00,10.7875,20.23264544,20.28790298,20.22966629,20.28109895,21.07271419
 01/16  21:00:00,10.9125,20.12814858,20.16893751,20.12072645,20.16019134,21.00210046
 01/16  22:00:00,11.475,20.09331591,20.10906787,20.07075267,20.10098511,20.94086625
 01/16  23:00:00,11.325,20.04889549,20.05214015,20.0245536,20.04723534,20.89191102
 01/16  24:00:00,11.1,20.0001317,19.99707855,19.97285994,19.99557533,20.8502178
 01/17  01:00:00,11.1,19.96764647,19.96281479,19.94318558,19.9621403,20.81291896
 01/17  02:00:00,10.7875,19.91038138,19.91452762,19.89332971,19.91152049,20.78032878
 01/17  03:00:00,10.6,19.85719741,19.86578453,19.84228083,19.86049759,20.75110801
 01/17  04:00:00,10.6,19.83502402,19.84015622,19.81953672,19.83409174,20.72690608
 01/17  05:00:00,11.2875,19.83242335,19.83230915,19.81350372,19.82705251,20.70848995
 01/17  06:00:00,11.325,19.84362174,19.83833699,19.82379573,19.83412053,20.69607379
 01/17  07:00:00,11.475,19.83886373,19.83306529,19.81814006,19.83017683,20.689425
 01/17  08:00:00,11.325,19.84016573,19.8934913,19.8324644,19.84495962,20.68461453
 01/17  09:00:00,11.7875,19.99834066,20.38172605,20.06446809,20.05900301,20.70080037
 01/17  10:00:00,13.2625,20.26057086,20.71030021,20.41688519,20.3978285,20.75576868
 01/17  11:00:00,14.2125,20.5930218,21.12916081,20.82376393,20.79981758,20.84268902
 01/17  12:00:00,14.4,21.17079034,22.01074171,21.32307261,21.3053346,20.97989295
 01/17  13:00:00,14.4,21.34375367,22.11567688,21.53227218,21.55060609,21.15432587
 01/17  14:00:00,14.4,21.33202531,21.93736401,21.55677299,21.59898074,21.27062268
 01/17  15:00:00,14.0875,21.4090512,21.83532812,21.59002758,21.65564732,21.35104464
 01/17  16:00:00,13.9,21.52376233,21.68720059,21.50803944,21.66069107,21.4128872
 01/17  17:00:00,13.525,21.14812854,21.27423233,21.11910751,21.26839976,21.41827483
 01/17  18:00:00,12.9875,20.83383378,20.92090051,20.80053729,20.91370025,21.3532546
 01/17  19:00:00,12.8,20.62054172,20.68575636,20.59463182,20.68154883,21.27243698
 01/17  20:00:00,12.425,20.45749549,20.50939835,20.43947449,20.50810971,21.1925145
 01/17  21:00:00,12.575,20.34000745,20.38290377,20.32876851,20.38420694,21.11956687
 01/17  22:00:00,12.8,20.28057046,20.31002498,20.26938584,20.31155387,21.05795364
 01/17  23:00:00,12.8,20.23670809,20.25724924,20.22320239,20.25768885,21.00942053
 01/17  24:00:00,12.8,20.19755202,20.21466201,20.1846004,20.21540209,20.97077227
 01/18  01:00:00,12.8,20.1718028,20.18502223,20.15779813,20.1852789,20.93995853
 01/18  02:00:00,12.8,20.1521239,20.16275035,20.13742447,20.16254816,20.91532947
 01/18  03:00:00,13.1125,20.14911806,20.15488188,20.13268802,20.15430005,20.89589994
 01/18  04:00:00,13.3,20.15958312,20.15913366,20.13981182,20.15758801,20.88213213
 01/18  05:00:00,13.3,20.16219544,20.15938341,20.14034202,20.15712597,20.87305319
 01/18  06:00:00,13.3,20.17055824,20.16343505,20.14691901,20.15994822,20.86642428
 01/18  07:00:00,12.6125,20.14570283,20.14454177,20.12854494,20.14013624,20.86096342
 01/18  08:00:00,12.575,20.09658703,20.11357127,20.08407387,20.10997442,20.8524833
 01/18  09:00:00,12.8,19.92481813,20.05940997,19.9694946,20.05860692,20.84078469
 01/18  10:00:00,12.8,19.92524605,20.12660688,20.02401387,20.1261973,20.83595418
 01/18  11:00:00,13.1125,19.99032495,20.25392988,20.14437137,20.25316387,20.84811653
 01/18  12:00:00,12.9875,20.25265184,20.60030472,20.44630445,20.52246597,20.87970863
 01/18  13:00:00,12.1125,21.07326671,21.47681024,21.06055376,21.0695443,20.97474837
 01/18  14:00:00,12.0125,21.14237198,21.50729063,21.16375513,21.20731602,21.11295394
 01/18  15:00:00,12.575,21.33461858,21.49612561,21.2747358,21.34621266,21.19829455
 01/18  16:00:00,13.1125,22.59323731,21.58085556,21.38692872,21.81132372,21.32161686
 01/18  17:00:00,12.3,21.96238878,21.22492797,21.01088116,21.46212658,21.41182232
 01/18  18:00:00,11.7,21.15636861,20.836324,20.68110243,20.95711323,21.34769295
 01/18  19:00:00,11.7,20.75854285,20.59925035,20.4911475,20.6651379,21.24498291
 01/18  20:00:00,12.0125,20.51238851,20.43274065,20.35726474,20.46759429,21.15189828
 01/18  21:00:00,12.2,20.37640878,20.32852866,20.27719461,20.34592708,21.07270102
 01/18  22:00:00,12.575,20.29577189,20.26463992,20.22796796,20.27236358,21.00965215
 01/18  23:00:00,13.1125,20.24733566,20.22621502,20.1962231,20.22957568,20.96077503
 01/18  24:00:00,12.9875,20.20733006,20.19400623,20.16767241,20.19487498,20.92437339
 01/19  01:00:00,12.8,20.17476811,20.16558546,20.13979259,20.1638809,20.89793775
 01/19  02:00:00,12.425,20.1249803,20.12532564,20.09791594,20.12396432,20.87697739
 01/19  03:00:00,12.8875,20.1084949,20.10870575,20.08444007,20.10731709,20.85852063
 01/19  04:00:00,13.3,20.13034326,20.12283437,20.10461735,20.12048715,20.84606207
 01/19  05:00:00,13.3,20.12763741,20.11399108,20.09447689,20.11149128,20.83932608
 01/19  06:00:00,12.9875,20.10431119,20.08599519,20.06240246,20.08382297,20.83326067
 01/19  07:00:00,12.425,20.06241101,20.04972783,20.022515,20.04771932,20.82301592
 01/19  08:00:00,12.2,20.03832126,20.02633888,20.00403842,20.0244878,20.80914309
 01/19  09:00:00,11.8875,20.08110965,20.11329791,20.08886525,20.10158872,20.80067371
 01/19  10:00:00,13.075,20.32041565,20.6017366,20.455125,20.44439984,20.82158807
 01/19  11:00:00,14.2125,20.63081489,21.10128015,20.86420529,20.85115809,20.89087168
 01/19  12:00:00,13.7125,20.92566438,21.53687692,21.22855191,21.22605107,20.99982094
 01/19  13:00:00,15.425,21.13227632,21.70976797,21.45015228,21.46266218,21.12192371
 01/19  14:00:00,16.0125,21.16591854,21.62002984,21.44534752,21.47701176,21.21271659
 01/19  15:00:00,14.85,21.30850559,21.6418149,21.52074985,21.56987806,21.28163591
 01/19  16:00:00,14.0875,21.11122217,21.39022297,21.27032217,21.35384803,21.33042252
 01/19  17:00:00,14.2125,20.86058775,21.04263762,20.94046745,21.02118762,21.31079421
 01/19  18:00:00,14.0875,20.69121852,20.80366498,20.72690639,20.79289452,21.25848929
 01/19  19:00:00,13.525,20.41733436,20.55564733,20.45017009,20.54938168,21.19750556
 01/19  20:00:00,12.6125,20.17016115,20.34158944,20.20858713,20.33799276,21.12624424
 01/19  21:00:00,12.8875,20.07223595,20.22759986,20.10725853,20.22560027,21.0579747
 01/19  22:00:00,13.675,20.04853478,20.1825351,20.07919129,20.18142186,21.00528871
 01/19  23:00:00,13.9,20.04264626,20.15886673,20.06846126,20.1582433,20.96902045
 01/19  24:00:00,13.525,20.17837913,20.21570946,20.17940725,20.21543693,20.94792388
 01/20  01:00:00,13.675,20.20604123,20.22481741,20.19858953,20.22465977,20.93800504
 01/20  02:00:00,13.9,20.22419057,20.23575915,20.21544569,20.23673095,20.92918271
 01/20  03:00:00,13.525,20.20904012,20.22308944,20.20172514,20.22415257,20.92115175
 01/20  04:00:00,13.3,20.17851087,20.19235054,20.1652105,20.19153784,20.91263312
 01/20  05:00:00,13.3,20.14997938,20.16034373,20.12968821,20.15842508,20.90140244
 01/20  06:00:00,13.3,20.14085117,20.14850686,20.12158841,20.1467746,20.88803281
 01/20  07:00:00,13.3,20.14136749,20.14321396,20.1204267,20.14305027,20.87642409
 01/20  08:00:00,12.9875,20.14057977,20.14189542,20.11926576,20.14071562,20.86775926
 01/20  09:00:00,13.1125,20.19107934,20.22192684,20.20566112,20.21927775,20.86532385
 01/20  10:00:00,13.3,20.27173878,20.35563571,20.34381269,20.35452311,20.87800003
 01/20  11:00:00,13.675,20.3829709,20.52723454,20.51683374,20.52627276,20.90739419
 01/20  12:00:00,13.2125,20.46386304,20.66709997,20.64880492,20.66766375,20.94989538
 01/20  13:00:00,13.1125,20.51116773,20.75702575,20.72799561,20.75971116,20.99390314
 01/20  14:00:00,12.6125,20.51679435,20.78579253,20.74852663,20.79209691,21.03099937
 01/20  15:00:00,12.2,20.49686631,20.77996061,20.738087,20.79371229,21.05566926
 01/20  16:00:00,12.8875,20.64556669,20.8506873,20.81442258,20.89109205,21.07856154
 01/20  17:00:00,13.3,20.51091335,20.65167928,20.59860179,20.6757484,21.08535072
 01/20  18:00:00,12.9875,20.3559028,20.43037112,20.37385048,20.44359115,21.05263352
 01/20  19:00:00,12.8,20.24162531,20.28179396,20.22918692,20.28885227,21.00700663
 01/20  20:00:00,12.8,20.16075967,20.17797274,20.13102054,20.18158222,20.95923424
 01/20  21:00:00,12.425,20.08933594,20.09687122,20.0536218,20.09851898,20.91458336
 01/20  22:00:00,12.2,20.02255907,20.02306398,19.98074444,20.02382246,20.87452591
 01/20  23:00:00,12.2,19.97560118,19.97212568,19.93274378,19.97198775,20.83858281
 01/20  24:00:00,12.2,19.9428793,19.93797919,19.90174813,19.93730106,20.80809424
 01/21  01:00:00,11.8875,19.91803784,19.9155231,19.88268991,19.91479396,20.78359143
 01/21  02:00:00,11.7,19.89060839,19.89220066,19.85999092,19.89133091,20.76491615
 01/21  03:00:00,11.7,19.86350102,19.86281834,19.82894225,19.86167719,20.74972525
 01/21  04:00:00,11.325,19.83718845,19.833564,19.79950249,19.83308609,20.73556116
 01/21  05:00:00,11.1,19.80282024,19.78915083,19.7532777,19.78981951,20.72040013
 01/21  06:00:00,10.7875,19.77618836,19.75683707,19.72523188,19.75874295,20.70244354
 01/21  07:00:00,10.225,19.73366211,19.71510465,19.68895035,19.71844963,20.68229082
 01/21  08:00:00,10,19.72094108,20.18990403,19.67898145,19.6987643,20.66261616
 01/21  09:00:00,10.6875,19.98123499,22.41562187,19.95644263,19.93976917,20.68572902
 01/21  10:00:00,11.7875,20.52480695,24.02054531,20.5167877,20.44784791,20.79674132
 01/21  11:00:00,12.575,20.92402023,23.94462021,21.01619802,20.93806041,20.94882222
 01/21  12:00:00,12.8,21.60836278,24.54195889,21.55485798,21.49444648,21.12501513
 01/21  13:00:00,13.1125,22.27082473,24.36472099,21.94933836,21.93515603,21.36079931
 01/21  14:00:00,13.3,23.48708063,23.99820804,22.21490166,22.26443446,21.5901056
 01/21  15:00:00,13.3,23.96337435,23.38326922,22.26675714,22.46202159,21.82392109
 01/21  16:00:00,12.9875,23.58800198,22.80454227,22.04680546,22.49572189,21.9395424
 01/21  17:00:00,12.8,23.12761508,22.21429047,21.67973097,22.37818867,21.94190867
 01/21  18:00:00,12.1125,22.23775799,21.5680956,21.18876722,21.80702649,21.86138515
 01/21  19:00:00,11.325,21.32300214,21.03429275,20.77830283,21.141786,21.68249332
 01/21  20:00:00,11.1,20.84430617,20.68905605,20.51840247,20.74743566,21.48596246
 01/21  21:00:00,10.7875,20.53997628,20.44906073,20.33484043,20.48189743,21.3092151
 01/21  22:00:00,10.6,20.31892195,20.26460386,20.1839455,20.28238138,21.16404699
 01/21  23:00:00,10.6,20.15319,20.11776303,20.05954447,20.12870451,21.04375404
 01/21  24:00:00,10.225,20.01551665,19.99177208,19.94166282,19.99448791,20.94375739
 01/22  01:00:00,10.375,19.92144336,19.89726189,19.85169779,19.89682887,20.86048529
 01/22  02:00:00,10.6,19.85539265,19.83098218,19.79308835,19.82952941,20.79297411
 01/22  03:00:00,10.6,19.81155643,19.79147438,19.76461628,19.7888833,20.7400951
 01/22  04:00:00,10.6,19.78610873,19.76730246,19.74645228,19.76539196,20.70162049
 01/22  05:00:00,10.225,19.74912717,19.72298781,19.70060744,19.723545,20.67307605
 01/22  06:00:00,10,19.70636529,19.68008183,19.65712261,19.6806695,20.64620844
 01/22  07:00:00,10,19.66929974,19.64329558,19.6205465,19.64169531,20.61897063
 01/22  08:00:00,10.375,19.68105985,19.91020831,19.65073618,19.65659378,20.59517954
 01/22  09:00:00,10.6,19.87101306,20.71062742,19.933834,19.91301797,20.60524519
 01/22  10:00:00,10.9125,20.20468196,21.55936449,20.37972373,20.33622532,20.67423984
 01/22  11:00:00,11.7875,20.51168942,21.83623458,20.78457832,20.7447874,20.7924734
 01/22  12:00:00,13.2625,20.76537933,21.8256481,21.10564307,21.08493814,20.92190117
 01/22  13:00:00,13.9,21.06625998,21.97351113,21.43644224,21.43466098,21.05811129
 01/22  14:00:00,13.2125,21.19324231,21.89091295,21.51713349,21.55430151,21.18516238
 01/22  15:00:00,11.7375,21.60387973,21.80796642,21.55622823,21.66371556,21.28910423
 01/22  16:00:00,11.475,21.45761643,21.55561519,21.35010748,21.560245,21.36450129
 01/22  17:00:00,11.7,21.16990547,21.19875964,21.03420551,21.28299915,21.36034429
 01/22  18:00:00,12.0125,20.81896199,20.82127124,20.68723592,20.8967279,21.29951466
 01/22  19:00:00,12.2,20.5321788,20.54987311,20.45018272,20.58767671,21.20937112
 01/22  20:00:00,12.2,20.35629177,20.37055284,20.29674875,20.39309718,21.12047013
 01/22  21:00:00,12.575,20.26106198,20.27079132,20.21856736,20.28384211,21.0440015
 01/22  22:00:00,13.1125,20.2278574,20.23287261,20.19832884,20.24030213,20.98555041
 01/22  23:00:00,13.3,20.19648946,20.20432608,20.17764278,20.21049941,20.94546171
 01/22  24:00:00,13.3,20.16318165,20.17920713,20.15497889,20.18610275,20.9185786
 01/23  01:00:00,11.925,19.97069347,20.05947248,19.98261656,20.06230974,20.89741762
 01/23  02:00:00,11.1,19.74207867,19.89921071,19.77092385,19.90039539,20.86368332
 01/23  03:00:00,10.7875,19.85697087,19.91419951,19.85475287,19.91704114,20.8275012
 01/23  04:00:00,10.225,19.79969004,19.85494399,19.79759808,19.85636808,20.80445736
 01/23  05:00:00,10,19.75290877,19.8018747,19.74850017,19.80240648,20.77633953
 01/23  06:00:00,9.3125,19.73171743,19.76072305,19.71910412,19.76282315,20.74998244
 01/23  07:00:00,9.2125,19.69442499,19.71432359,19.67588778,19.7182724,20.72395848
 01/23  08:00:00,9.0875,19.68148921,19.92111991,19.67474814,19.70373195,20.69949909
 01/23  09:00:00,9.2125,19.72124808,19.99644158,19.75248589,19.77381351,20.68861935
 01/23  10:00:00,9.4,19.81818147,20.06300438,19.92019545,19.93627161,20.69289053
 01/23  11:00:00,9.4,19.96125348,20.28807383,20.16143407,20.18006405,20.72367853
 01/23  12:00:00,9.775,20.13686054,20.53286472,20.40579819,20.43249169,20.78000999
 01/23  13:00:00,10.375,20.40021008,20.73049267,20.55289,20.58885676,20.8402041
 01/23  14:00:00,10.6,21.99357018,21.55792766,21.12282085,21.16176535,20.97222794
