Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SPACE1-1:Zone Operative Temperature [C](Hourly),SPACE2-1:Zone Operative Temperature [C](Hourly),SPACE3-1:Zone Operative Temperature [C](Hourly),SPACE4-1:Zone Operative Temperature [C](Hourly),SPACE5-1:Zone Operative Temperature [C](Hourly),space1 power input,space2 power input,space3 power input,space4 power input,space5 power input,SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SPACE2-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SPACE3-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SPACE4-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SPACE5-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),
 04/10  18:00:00,12.9875,23.54647316,22.95602003,22.87376783,24.7487272,22.78705478,232.577493,622.5285803,1511.668119,-591.8410972,2593.930273,0,515.0491784,29.89639824,1.29559258,125.8773948,0,0,591.8410972,149.0175894,0,747.6266714,593.9277747,1385.790725,0,2444.912683,
 04/10  19:00:00,12.1125,22.96856177,22.64067765,22.56284539,23.54027845,22.7255527,1473.809167,898.0825434,2110.039139,100.4466004,2914.273504,105.7559856,55.8928384,141.0287372,0,369.2723786,0,0,252.8516542,207.7753041,0,1423.94602,757.0538063,1740.76676,353.2982547,2706.4982,
 04/10  20:00:00,11.325,22.55438909,22.42751105,22.36601723,22.83313309,22.62410105,2274.640141,1151.560149,2641.746414,823.7515937,3357.599778,400.0684843,0,244.953043,0,584.9162475,0,82.77195467,0,338.1501225,0,1874.571656,906.6071061,2056.830167,740.9796391,3019.449655,
 04/10  21:00:00,11.1,22.34772448,22.30874856,22.25606013,22.49722637,22.54507129,2751.316213,1305.477187,2948.252742,1103.39806,3669.932939,624.1109432,0,315.4141384,0,723.8795869,0,216.0676142,0,468.3413247,0,2127.20527,990.0630482,2224.373156,887.330446,3201.591614,
 04/10  22:00:00,11.1,20.44133616,20.47923309,20.35154418,20.66426477,20.86379971,-1106.81522,-470.455391,-1086.575332,-466.6418176,-2073.746628,0,1106.81522,0,470.455391,0,1086.575332,0,466.6418176,0,2073.746628,0,0,0,0,0,
 04/10  23:00:00,10.7875,19.32661168,19.36661121,19.23096977,19.50963422,19.8307845,-969.6367309,-422.457492,-950.7899154,-420.3105215,-1824.148797,0,969.6367309,0,422.457492,0,950.7899154,0,420.3105215,0,1824.148797,0,0,0,0,0,
 04/10  24:00:00,10.6,18.87193391,18.88442246,18.78487393,18.97584852,19.43835352,-937.5101348,-411.8626262,-921.4999048,-409.0315286,-1778.681641,0,937.5101348,0,411.8626262,0,921.4999048,0,409.0315286,0,1778.681641,0,0,0,0,0,
 04/11  01:00:00,10.6,18.6002066,18.59081602,18.5180514,18.64876799,19.20490773,-906.2603173,-399.4875165,-891.7057739,-396.514758,-1730.404562,0,906.2603173,0,399.4875165,0,891.7057739,0,396.514758,0,1730.404562,0,0,0,0,0,
 04/11  02:00:00,10.6,18.41174973,18.39118968,18.33445331,18.42853157,19.04268193,-884.648178,-390.7532694,-871.1425441,-387.6816929,-1697.160612,0,884.648178,0,390.7532694,0,871.1425441,0,387.6816929,0,1697.160612,0,0,0,0,0,
 04/11  03:00:00,10.225,18.2432863,18.21798124,18.16808693,18.24502281,18.89013036,-909.5642047,-400.6328604,-895.8462017,-396.8785031,-1745.450448,0,909.5642047,0,400.6328604,0,895.8462017,0,396.8785031,0,1745.450448,0,0,0,0,0,
 04/11  04:00:00,9.625,18.05588624,18.02816762,17.98039872,18.05032978,18.71964617,-958.2756955,-422.4278085,-944.3637866,-418.3804766,-1835.85894,0,958.2756955,0,422.4278085,0,944.3637866,0,418.3804766,0,1835.85894,0,0,0,0,0,
 04/11  05:00:00,9.775,17.96350202,17.9221818,17.88966278,17.93898987,18.62507762,-929.3448222,-413.6731113,-917.3889824,-411.1695852,-1782.909447,0,929.3448222,0,413.6731113,0,917.3889824,0,411.1695852,0,1782.909447,0,0,0,0,0,
 04/11  06:00:00,10,17.96507455,17.98914212,17.96843632,17.92735237,18.60031985,-903.6221289,-407.4213011,-898.5141092,-398.9096608,-1732.523155,0,903.6221289,0,407.4213011,0,898.5141092,0,398.9096608,0,1732.523155,0,0,0,0,0,
 04/11  07:00:00,10.6875,18.52420294,19.36797958,19.14820757,18.5009438,18.85680572,-218.1764593,-373.0584591,-732.9027403,-91.84235161,-1116.930883,68.89925198,638.370204,2.40897501,418.3284738,31.86855111,878.7227278,21.96666643,275.213826,0,1395.239056,351.2944927,42.86103975,113.9514364,161.4048079,278.3081738,
 04/11  08:00:00,11.7875,21.48527804,22.69387921,22.13839073,21.61344311,21.66017079,5147.486732,1179.603017,3541.273404,2356.810351,8045.107848,1892.340459,4.147496406,312.7354137,41.99274872,1135.424436,59.27951878,876.9266941,18.07377009,2955.223526,184.2534928,3259.29377,908.8603517,2465.128486,1497.957427,5274.137815,
 04/11  09:00:00,12.8875,22.19417231,23.27329139,22.64209261,22.32420449,22.19430936,2946.263148,376.3534216,1832.406197,1182.809181,4755.335698,834.6790169,0,0,97.67694169,279.1640111,0,307.2211526,0,1216.606104,0,2111.584131,474.0303633,1553.242186,875.5880282,3538.729594,
 04/11  10:00:00,13.675,22.48233659,23.65260267,22.85879503,22.68193987,22.34902876,2065.452387,-49.66066412,1381.227152,750.1980663,3897.440568,444.1561656,0,0,288.0105109,103.4242483,0,113.5954384,0,878.3786796,0,1621.296222,238.3498468,1277.802903,636.6026279,3019.061888,
 04/11  11:00:00,15.275,22.65333983,23.54851213,23.00444658,22.91804861,22.45335294,1484.897305,-58.31967141,964.8362965,487.9012995,3123.046858,255.3717084,0,0,246.181168,15.79218366,19.04565062,29.18590326,0.604854385,675.6307264,0,1229.525596,187.8614966,968.0897635,459.3202507,2447.416131,
 04/11  12:00:00,16.1,22.84121631,23.6071028,23.17715708,23.14452253,22.53596079,1083.135782,-160.3154848,562.7495518,268.8922495,2621.918642,107.4753576,0,0,273.2133624,0,151.4659231,0,56.88918781,521.5825004,0,975.6604245,112.8978775,714.2154749,325.7814373,2100.336141,
 04/11  13:00:00,15.7875,23.00527939,23.60379782,23.29443232,23.29540791,22.61139067,903.0154528,-154.9424842,375.3703325,146.9795307,2434.755411,10.91512102,13.01596878,0,279.4321149,0,264.698665,0,126.7136759,392.5547648,0,905.1163006,124.4896307,640.0689976,273.6932066,2042.200646,
 04/11  14:00:00,17.2875,23.13084738,23.49971908,23.34987408,23.43841143,22.67085947,483.9137724,-139.852107,70.30643835,-72.77201514,1897.529021,0,116.2922056,0,228.4776992,0,321.7672496,0,193.2474719,297.1145164,0,600.205978,88.62559219,392.073688,120.4754568,1600.414505,
 04/11  15:00:00,18.675,23.26897717,23.44785306,23.362599,24.0106137,22.72356585,45.44906639,-165.7066286,-131.8651,-278.1016103,1428.733383,0,247.167792,0,201.2466731,0,334.5130334,0,278.1016103,223.4677962,0,292.6168584,35.54004451,202.6479335,0,1205.265587,
 04/11  16:00:00,20.275,23.29754598,23.44322166,23.36032936,24.46378434,22.77061702,-196.9753571,-150.754919,-260.6489064,-248.7616272,946.5161343,0,267.1026476,0,152.3013447,0,298.8292911,0,248.7616272,168.0822432,0,70.12729053,1.546425742,38.18038463,0,778.433891,
 04/11  17:00:00,20.4125,23.32449931,23.34605978,23.26241985,24.61378762,22.79658159,-257.7585694,-99.25135744,-143.9483642,-297.8874356,873.2627705,0,289.117001,0,117.9046257,0,230.7068814,0,297.8874356,147.7895208,0,31.35843162,18.65326825,86.75851722,0,725.4732497,
 04/11  18:00:00,16.875,23.23915779,23.06553641,23.01403123,24.61757143,22.79476488,328.4935161,291.1302524,748.2812877,-390.1988455,1689.864848,0,219.7837171,7.593196921,32.24997962,33.99253875,42.65256896,0,390.1988455,146.3317128,0,548.2772331,315.7870351,756.9413179,0,1543.533135,
 04/11  19:00:00,13.9375,22.84935656,22.73359655,22.67284657,23.47828596,22.74259875,1411.795454,715.0009394,1675.721838,75.43829035,2449.495289,139.853366,5.100981396,102.1640943,0,267.9939034,0,0,211.7770566,186.0876641,0,1277.04307,612.836845,1407.727935,287.2153469,2263.407625,
 04/11  20:00:00,14.3625,22.57233364,22.5284141,22.48350623,22.86264587,22.65165031,1776.447762,851.5937577,1946.704913,600.873653,2567.329919,343.5719907,0,182.5392006,0,430.0002272,0,58.92367549,0,293.328845,0,1432.875771,669.0545571,1516.704686,541.9499775,2274.001074,
 04/11  21:00:00,14.625,22.42899044,22.41654978,22.37790583,22.57332545,22.57776966,2045.632359,957.3778303,2153.222646,796.4989797,2735.307391,496.1588226,0,243.490864,0,551.2192846,0,164.7415704,0,409.5847483,0,1549.473536,713.8869662,1602.003361,631.7574092,2325.722643,
 04/11  22:00:00,14.0875,20.83536061,20.89783413,20.78059051,21.0574599,21.14323507,-788.2285633,-332.2706846,-773.4486813,-328.604643,-1474.162641,0,788.2285633,0,332.2706846,0,773.4486813,0,328.604643,0,1474.162641,0,0,0,0,0,
 04/11  23:00:00,13.2125,19.94034786,20.00080965,19.88172738,20.12285277,20.33337986,-758.6222342,-326.137663,-743.8959691,-322.7779822,-1426.683756,0,758.6222342,0,326.137663,0,743.8959691,0,322.7779822,0,1426.683756,0,0,0,0,0,
 04/11  24:00:00,12.425,19.42797684,19.46983545,19.36606276,19.55046378,19.88900687,-788.7904761,-343.4461961,-775.2327216,-339.2692078,-1492.135734,0,788.7904761,0,343.4461961,0,775.2327216,0,339.2692078,0,1492.135734,0,0,0,0,0,
 04/12  01:00:00,12.8875,19.19103596,19.19422628,19.12251539,19.24332686,19.68743477,-706.2356414,-312.695911,-694.7636917,-310.5352351,-1350.611159,0,706.2356414,0,312.695911,0,694.7636917,0,310.5352351,0,1350.611159,0,0,0,0,0,
 04/12  02:00:00,12.6125,19.02003204,19.01056229,18.94884799,19.04426724,19.54959357,-719.9716806,-313.2000392,-706.3149528,-309.1099555,-1383.362728,0,719.9716806,0,313.2000392,0,706.3149528,0,309.1099555,0,1383.362728,0,0,0,0,0,
 04/12  03:00:00,11.8875,18.77856676,18.76543908,18.70728383,18.79166592,19.33277173,-776.5574581,-340.2033958,-763.4531619,-336.0591702,-1489.155499,0,776.5574581,0,340.2033958,0,763.4531619,0,336.0591702,0,1489.155499,0,0,0,0,0,
 04/12  04:00:00,12.0125,18.67328391,18.63928685,18.6003838,18.65722246,19.21927857,-749.9184438,-331.7197342,-738.1148633,-328.9375822,-1439.155948,0,749.9184438,0,331.7197342,0,738.1148633,0,328.9375822,0,1439.155948,0,0,0,0,0,
 04/12  05:00:00,12.8875,18.70840194,18.65753574,18.63930208,18.66780427,19.23960374,-652.1820829,-290.2030534,-642.0581506,-288.7045721,-1260.96631,0,652.1820829,0,290.2030534,0,642.0581506,0,288.7045721,0,1260.96631,0,0,0,0,0,
 04/12  06:00:00,13.3,18.78023272,18.79836348,18.78676718,18.73824682,19.28217787,-612.8640783,-275.9282344,-609.4905202,-268.3378021,-1186.523596,0,612.8640783,0,275.9282344,0,609.4905202,0,268.3378021,0,1186.523596,0,0,0,0,0,
 04/12  07:00:00,13.9875,19.02066623,19.67672303,19.52631552,19.01620175,19.36816728,-556.4933738,-296.2803148,-608.1639858,-253.2390308,-1057.002256,0,556.4933738,0,296.2803148,0,608.1639858,0,253.2390308,0,1057.002256,0,0,0,0,0,
 04/12  08:00:00,15.15,21.72451309,22.89223489,22.38736532,21.84603817,21.79621905,4033.545965,824.3342788,2669.240197,1869.929084,6427.503412,1539.370164,0,247.596057,58.12199889,932.0099782,85.67469571,716.2307093,4.368596763,2360.973854,16.74827243,2494.175801,634.8602207,1822.904915,1158.066971,4083.27783,
 04/12  09:00:00,16.975,22.29404514,23.10962508,22.66167368,22.40378965,22.25122867,2111.989928,245.5643852,1241.113769,842.4274686,3503.353786,677.6676116,0,0,44.8970957,243.5535954,0,255.234796,0,1063.647815,0,1434.322317,290.4614809,997.5601734,587.1926726,2439.705971,
 04/12  10:00:00,17.425,22.60239462,23.60306595,22.95568162,22.79768302,22.38734343,1298.618328,-184.4623463,744.7486465,435.4140291,2861.338416,299.2875037,0,0,248.2080375,33.77733818,10.02344435,64.63265858,0,793.9462058,0,999.3308239,63.74569123,720.9947526,370.7813705,2067.392211,
 04/12  11:00:00,17.8875,22.89839632,24.36483573,23.20129468,23.12015468,22.50507226,753.5844131,-347.2838477,295.9133472,185.7778812,2327.946751,60.93388579,4.735011724,0,347.2838477,0,171.295613,0,46.83502065,580.8021777,0,697.385539,0,467.2089602,232.6129019,1747.144573,
 04/12  12:00:00,20.425,23.20312176,24.87133177,23.44137671,23.39515219,22.61833797,15.89115864,-451.7857075,-214.6146945,-86.9349485,1352.701545,0,151.8145362,0,451.7857075,0,272.325774,0,115.6562134,388.807696,0,167.7056948,0,57.71107952,28.72126488,963.8938486,
 04/12  13:00:00,21.325,23.37849035,24.62840886,23.82516379,23.8113987,22.7204109,-220.341579,-325.4969454,-268.159271,-116.7341142,831.2173162,0,220.341579,0,325.4969454,0,268.159271,0,116.7341142,233.2322285,0,0,0,0,0,597.9850878,
 04/12  14:00:00,20.0375,23.25200135,24.30936936,23.70082667,23.7966415,22.78942045,-107.4729053,-214.1716003,-398.868013,-169.3152464,976.8352822,0,236.6328002,0,214.1716003,0,398.868013,0,169.3152464,156.4523226,0,129.1598949,0,0,0,820.3829596,
 04/12  15:00:00,19.4,23.13839237,23.76767594,23.37553586,23.4961824,22.8081637,176.2460131,-202.043164,-256.4032887,-183.1121145,1097.442049,0,134.890753,0,202.043164,0,349.7114309,0,184.9663778,142.9121157,0,311.1367661,0,93.30814218,1.854263308,954.5299328,
 04/12  16:00:00,19.4,23.07534688,23.40355429,23.27058585,23.37646409,22.7984495,294.9483578,-145.5359952,-54.41852957,-140.5992602,1107.614544,0,75.44660911,0,168.4627376,0,248.838027,0,165.3822692,148.3453876,0,370.3949669,22.92674237,194.4194975,24.78300897,959.2691567,
 04/12  17:00:00,18.7125,23.02265246,23.22146289,23.15137175,23.36262865,22.77931574,478.8965664,43.49705197,255.4872923,-81.6728157,1293.043123,0,27.85747872,0,95.43505141,0,138.1824687,0,156.3102192,160.0801626,0,506.7540451,138.9321034,393.6697609,74.63740355,1132.962961,
 04/12  18:00:00,17.6125,22.95993103,23.01661629,22.95788234,23.37524961,22.74920438,726.8697952,284.3108743,732.8093414,-29.3938862,1590.575523,27.81832817,2.407225542,8.942416433,16.14554128,40.39277805,10.70873749,0,162.2959295,180.3762143,0,701.4586926,291.5139991,703.1253009,132.9020433,1410.199309,
 04/12  19:00:00,16.5125,22.71117113,22.74303011,22.68672115,22.98044009,22.69444674,1226.623581,531.5712583,1256.025057,366.9946485,1958.766992,205.0126684,0,84.4738341,0,221.0072395,0,25.47910729,21.56860417,236.8454883,0,1021.610912,447.0974242,1035.017817,363.0841454,1721.921504,
 04/12  20:00:00,15.7875,22.53565248,22.56608167,22.52280489,22.66954448,22.62468393,1636.396902,720.7822008,1653.309659,625.2638703,2319.776865,363.4718353,0,157.9820873,0,373.2376483,0,111.9498036,0,332.9574167,0,1272.925066,562.8001135,1280.072011,513.3140667,1986.819449,
 04/12  21:00:00,14.85,22.32627867,22.40112678,22.33246654,22.44762172,22.56626739,2316.208942,973.4383078,2276.166386,921.1913694,2728.319298,643.1251716,0,256.9632575,0,624.408918,0,232.53747,0,427.7978955,0,1673.08377,716.4750503,1651.757468,688.6538994,2300.521402,
 04/12  22:00:00,14.0875,20.71128222,20.90370941,20.73873423,20.9642157,21.23505066,-788.0797324,-334.3118203,-780.341337,-324.7635874,-1521.792227,0,788.0797324,0,334.3118203,0,780.341337,0,324.7635874,0,1521.792227,0,0,0,0,0,
 04/12  23:00:00,13.9,19.73968778,19.94378523,19.76031613,19.99298478,20.34442588,-652.2057927,-289.1115607,-648.1587889,-283.3650137,-1278.894888,0,652.2057927,0,289.1115607,0,648.1587889,0,283.3650137,0,1278.894888,0,0,0,0,0,
 04/12  24:00:00,13.9,19.59965737,19.67676458,19.59159027,19.70580943,20.07283212,-636.8008991,-282.9208101,-632.0926306,-279.3131064,-1224.917047,0,636.8008991,0,282.9208101,0,632.0926306,0,279.3131064,0,1224.917047,0,0,0,0,0,
 04/13  01:00:00,14.2125,19.49023832,19.51926187,19.46550181,19.53940368,19.93496608,-587.9466094,-260.4090229,-581.6943208,-257.4792162,-1130.066644,0,587.9466094,0,260.4090229,0,581.6943208,0,257.4792162,0,1130.066644,0,0,0,0,0,
 04/13  02:00:00,14.4,19.43369044,19.43888519,19.40103857,19.45452451,19.86309058,-560.2489208,-246.6704974,-552.9706065,-243.772877,-1077.960928,0,560.2489208,0,246.6704974,0,552.9706065,0,243.772877,0,1077.960928,0,0,0,0,0,
 04/13  03:00:00,14.775,19.4295933,19.41923569,19.39710716,19.43044677,19.82929693,-515.825942,-228.4236304,-509.5545555,-226.2709661,-992.1104464,0,515.825942,0,228.4236304,0,509.5545555,0,226.2709661,0,992.1104464,0,0,0,0,0,
 04/13  04:00:00,14.625,19.39870619,19.39163081,19.36799729,19.4032129,19.79182548,-531.0422083,-231.5306878,-523.499666,-228.2541966,-1018.758428,0,531.0422083,0,231.5306878,0,523.499666,0,228.2541966,0,1018.758428,0,0,0,0,0,
 04/13  05:00:00,14.4,19.32036037,19.31703567,19.28969719,19.32878113,19.7146255,-547.6720103,-240.6334428,-540.671597,-237.5766751,-1048.212773,0,547.6720103,0,240.6334428,0,540.671597,0,237.5766751,0,1048.212773,0,0,0,0,0,
 04/13  06:00:00,14.0875,19.25115817,19.25416772,19.22386543,19.2614321,19.64921533,-576.3532757,-252.577351,-568.9269965,-248.7706853,-1100.752734,0,576.3532757,0,252.577351,0,568.9269965,0,248.7706853,0,1100.752734,0,0,0,0,0,
 04/13  07:00:00,14.5875,19.34130518,19.58454198,19.50410136,19.36792032,19.65582777,-524.7547117,-253.4885059,-537.5621795,-237.2335925,-993.1978149,0,524.7547117,0,253.4885059,0,537.5621795,0,237.2335925,0,993.1978149,0,0,0,0,0,
 04/13  08:00:00,15.375,19.81627283,21.81070334,20.83642058,19.90094409,19.85019054,-484.1275342,-337.0944714,-592.6769656,-223.3560663,-868.2633551,0,484.1275342,0,337.0944714,0,592.6769656,0,223.3560663,0,868.2633551,0,0,0,0,0,
 04/13  09:00:00,15.6,20.35246463,24.33299698,21.60263056,20.47480342,20.09399279,-515.5858094,-455.5225829,-656.163031,-239.0139931,-868.6879381,0,515.5858094,0,455.5225829,0,656.163031,0,239.0139931,0,868.6879381,0,0,0,0,0,
 04/13  10:00:00,16.6,21.02441475,25.7460491,21.94927617,21.20809137,20.43993696,-476.9242516,-476.3042924,-584.4028404,-232.7719958,-730.130518,0,476.9242516,0,476.3042924,0,584.4028404,0,232.7719958,0,730.130518,0,0,0,0,0,
 04/13  11:00:00,18.2625,21.67755077,25.52829721,22.45064993,22.00337296,20.90705794,-360.5830349,-364.6905602,-450.420784,-187.5762438,-483.4920623,0,360.5830349,0,364.6905602,0,450.420784,0,187.5762438,0,483.4920623,0,0,0,0,0,
 04/13  12:00:00,17.15,22.14766577,25.47046314,22.69678478,22.47546447,21.10015181,-548.2234613,-413.5032117,-609.0764925,-255.2033482,-763.6888243,0,548.2234613,0,413.5032117,0,609.0764925,0,255.2033482,0,763.6888243,0,0,0,0,0,
 04/13  13:00:00,16.7875,22.28823765,24.58349887,22.59259601,22.52288177,21.12782677,-604.5627655,-376.6535097,-638.7088075,-282.8628126,-832.5015876,0,604.5627655,0,376.6535097,0,638.7088075,0,282.8628126,0,832.5015876,0,0,0,0,0,
 04/13  14:00:00,17.575,22.59721965,23.90095153,22.76730865,22.90953208,21.3656622,-550.2410428,-305.8079391,-568.631612,-272.6816332,-720.0457435,0,550.2410428,0,305.8079391,0,568.631612,0,272.6816332,0,720.0457435,0,0,0,0,0,
 04/13  15:00:00,17.425,22.80810949,23.5114451,22.83381571,23.78472092,21.51451044,-593.7338546,-293.1361434,-593.5718329,-335.3187084,-783.888162,0,593.7338546,0,293.1361434,0,593.5718329,0,335.3187084,0,783.888162,0,0,0,0,0,
 04/13  16:00:00,16.8875,22.8295792,23.15788043,22.73714709,24.5155323,21.54008712,-659.4254947,-302.9947566,-644.1906998,-394.4022464,-899.0126921,0,659.4254947,0,302.9947566,0,644.1906998,0,394.4022464,0,899.0126921,0,0,0,0,0,
 04/13  17:00:00,16.0125,22.6404772,22.6764721,22.38367228,24.6164606,21.45380249,-738.8160549,-318.8647069,-704.0311869,-427.0373028,-1063.958219,0,738.8160549,0,318.8647069,0,704.0311869,0,427.0373028,0,1063.958219,0,0,0,0,0,
 04/13  18:00:00,15.225,22.44332255,22.07742179,21.85118184,24.73977917,21.27597732,-807.2731211,-328.0690429,-733.8246787,-479.4735256,-1189.116568,0,807.2731211,0,328.0690429,0,733.8246787,0,479.4735256,0,1189.116568,0,0,0,0,0,
 04/13  19:00:00,14.625,21.64394184,21.30773092,21.11807634,23.46610764,21.05261911,-791.5660831,-321.484481,-721.5417665,-412.1819213,-1270.093052,0,791.5660831,0,321.484481,0,721.5417665,0,412.1819213,0,1270.093052,0,0,0,0,0,
 04/13  20:00:00,14.4,20.82640353,20.67128752,20.53408559,21.82145004,20.75836116,-719.5388161,-303.9346661,-679.3017293,-344.6157138,-1255.431024,0,719.5388161,0,303.9346661,0,679.3017293,0,344.6157138,0,1255.431024,0,0,0,0,0,
 04/13  21:00:00,14.0875,20.31504003,20.2434336,20.13678453,20.896634,20.48789933,-696.1246542,-296.5510003,-669.2233067,-313.176679,-1265.928808,0,696.1246542,0,296.5510003,0,669.2233067,0,313.176679,0,1265.928808,0,0,0,0,0,
 04/13  22:00:00,13.9,19.94347708,19.91002034,19.82718635,20.28096338,20.24629919,-674.850525,-292.1830309,-656.3161594,-299.8484671,-1255.068889,0,674.850525,0,292.1830309,0,656.3161594,0,299.8484671,0,1255.068889,0,0,0,0,0,
 04/13  23:00:00,13.525,19.65654391,19.64299456,19.57342399,19.85661745,20.03535471,-686.1245165,-297.6451371,-671.1116645,-299.7367283,-1291.631763,0,686.1245165,0,297.6451371,0,671.1116645,0,299.7367283,0,1291.631763,0,0,0,0,0,
 04/13  24:00:00,12.9875,19.38384036,19.37685374,19.31221702,19.50221029,19.81573794,-717.2312939,-312.5373347,-703.7185649,-311.5609786,-1358.050488,0,717.2312939,0,312.5373347,0,703.7185649,0,311.5609786,0,1358.050488,0,0,0,0,0,
 04/14  01:00:00,12.8,19.18324504,19.16593098,19.11164792,19.24075412,19.647104,-715.6993944,-313.9150803,-703.0784632,-312.0712267,-1361.52407,0,715.6993944,0,313.9150803,0,703.0784632,0,312.0712267,0,1361.52407,0,0,0,0,0,
 04/14  02:00:00,13.1125,19.09348144,19.0631374,19.02652243,19.10799069,19.56399185,-668.9451998,-295.3294075,-657.9597306,-293.6857377,-1279.093084,0,668.9451998,0,295.3294075,0,657.9597306,0,293.6857377,0,1279.093084,0,0,0,0,0,
 04/14  03:00:00,12.9875,19.00630039,18.98149474,18.95035613,19.01192499,19.4865298,-674.5865163,-295.3216714,-663.8094321,-292.3980271,-1291.874494,0,674.5865163,0,295.3216714,0,663.8094321,0,292.3980271,0,1291.874494,0,0,0,0,0,
 04/14  04:00:00,12.8,18.89898021,18.877038,18.84766366,18.89917435,19.38638799,-683.7553442,-301.0629108,-674.0477627,-298.1467262,-1309.448142,0,683.7553442,0,301.0629108,0,674.0477627,0,298.1467262,0,1309.448142,0,0,0,0,0,
 04/14  05:00:00,12.425,18.7995151,18.78286497,18.7522067,18.80017003,19.29265234,-716.6268856,-314.6812251,-706.7351148,-311.1187138,-1369.734944,0,716.6268856,0,314.6812251,0,706.7351148,0,311.1187138,0,1369.734944,0,0,0,0,0,
 04/14  06:00:00,11.8875,18.64306557,18.83118379,18.77688444,18.67018819,19.17204493,-761.81444,-350.8311569,-770.0773917,-332.0494981,-1456.729062,0,761.81444,0,350.8311569,0,770.0773917,0,332.0494981,0,1456.729062,0,0,0,0,0,
 04/14  07:00:00,12.0125,18.76752547,20.55189112,20.10834058,18.79598618,19.17991068,-757.5442036,-452.8829499,-900.9250773,-341.146286,-1428.781377,0,757.5442036,0,452.8829499,0,900.9250773,0,341.146286,0,1428.781377,0,0,0,0,0,
 04/14  08:00:00,12.575,19.17612388,22.98130531,21.2339619,19.21444937,19.3772208,-736.4803294,-554.0425645,-967.8381182,-335.8483458,-1349.418387,0,736.4803294,0,554.0425645,0,967.8381182,0,335.8483458,0,1349.418387,0,0,0,0,0,
 04/14  09:00:00,13.1125,19.72775812,24.96233653,21.56523227,19.77585363,19.64022271,-734.6408229,-624.5586321,-945.0888942,-337.5282149,-1290.021287,0,734.6408229,0,624.5586321,0,945.0888942,0,337.5282149,0,1290.021287,0,0,0,0,0,
 04/14  10:00:00,13.9875,20.37951582,26.02342141,21.59391631,20.46870881,19.95117314,-704.5899064,-626.0089884,-846.9548304,-330.5065119,-1167.871268,0,704.5899064,0,626.0089884,0,846.9548304,0,330.5065119,0,1167.871268,0,0,0,0,0,
 04/14  11:00:00,14.4,20.97971453,25.88034575,21.85119891,21.19306762,20.26691356,-727.1907425,-583.6874177,-827.7125343,-343.2268255,-1149.130362,0,727.1907425,0,583.6874177,0,827.7125343,0,343.2268255,0,1149.130362,0,0,0,0,0,
 04/14  12:00:00,14.0875,21.39390918,25.34882626,21.96160813,21.60861187,20.45923017,-812.8762841,-565.196278,-877.3454527,-376.4891618,-1253.823394,0,812.8762841,0,565.196278,0,877.3454527,0,376.4891618,0,1253.823394,0,0,0,0,0,
 04/14  13:00:00,14.9625,21.75501383,24.36188413,22.06805802,21.88438213,20.69047138,-751.7079633,-460.6120366,-788.2800419,-352.5528541,-1114.868331,0,751.7079633,0,460.6120366,0,788.2800419,0,352.5528541,0,1114.868331,0,0,0,0,0,
 04/14  14:00:00,15.225,22.05726214,23.50406157,22.18500563,22.29345339,20.92402037,-758.9333639,-406.3843241,-771.5497632,-355.1156078,-1112.740818,0,758.9333639,0,406.3843241,0,771.5497632,0,355.1156078,0,1112.740818,0,0,0,0,0,
 04/14  15:00:00,15.6875,22.32082945,22.97763113,22.19920283,23.2876559,21.09842767,-733.8200147,-360.1602648,-719.6021514,-401.355612,-1047.694953,0,733.8200147,0,360.1602648,0,719.6021514,0,401.355612,0,1047.694953,0,0,0,0,0,
 04/14  16:00:00,16.1,22.69962797,22.66860004,22.209732,24.85277106,21.31376127,-731.9766151,-322.5147759,-673.9889963,-461.6872867,-1010.593735,0,731.9766151,0,322.5147759,0,673.9889963,0,461.6872867,0,1010.593735,0,0,0,0,0,
 04/14  17:00:00,15.4125,22.9341307,22.31133432,22.01861595,25.97449432,21.34380626,-840.5256448,-334.0833556,-731.1343307,-552.6963023,-1162.775973,0,840.5256448,0,334.0833556,0,731.1343307,0,552.6963023,0,1162.775973,0,0,0,0,0,
 04/14  18:00:00,13.9375,22.64487742,21.73972714,21.5169401,25.94883271,21.16271651,-983.0700301,-375.8949961,-844.0931092,-597.1603061,-1433.987344,0,983.0700301,0,375.8949961,0,844.0931092,0,597.1603061,0,1433.987344,0,0,0,0,0,
