period4	week	month	day	hour	ambient	t_w	t_e	hvac_w	hvac_e
1	1	1	4	9	8.3	17.6590897123	17.6583913455	88.2658536616	94.9921469375
1	1	1	4	10	8.9	17.7880807497	17.7948041392	55.1872759408	57.3040548722
1	1	1	4	11	8.9	17.9907689206	18.0110631286	39.2558536729	38.0207863473
1	1	1	4	12	10	18.4467060738	18.4902757086	18.726466639	15.4458237354
1	1	1	4	13	10.6	18.666659308	18.7314337984	30.0062490953	25.1790461176
1	1	1	4	14	10.6	19.0363454043	19.1240148418	31.4559700469	27.4726321157
1	1	1	4	15	10	18.8540134027	18.9498260801	96.9288355436	99.9803821558
1	1	1	4	16	10.6	18.7869867367	18.8835121072	126.1266992912	133.5830330745
1	1	1	4	17	10	18.4549019572	18.5361711558	189.1701122174	208.5294084981
1	1	1	4	18	10	18.2662139159	18.3290842258	219.1377733252	246.4759912747
1	1	1	4	19	9.4	18.1186752983	18.161402133	194.3261678326	220.6638309933
1	1	1	4	20	9.4	18.0105153146	18.0347647881	167.121169006	190.8385396059
1	1	1	4	21	8.9	18.0001913139	18.0127035878	136.8558716938	156.2717988961
1	1	1	4	22	8.9	17.9731326384	17.9766832104	121.7224429187	137.6206288514
1	1	1	4	23	7.2	17.9228093112	17.9196371351	126.8503572227	141.7209376655
1	1	1	4	24	8.3	17.8977091716	17.8905445203	127.5662513165	141.4382358204
2	1	1	5	1	7.8	17.8093731521	17.7982104517	136.3194084856	150.2613916592
2	1	1	5	2	7.8	17.7318695299	17.7181848798	144.575562824	158.7280161211
2	1	1	5	3	5	17.4707357387	17.4508575581	185.1619199893	203.1804767543
2	1	1	5	4	3.9	17.3633605803	17.3418010719	187.9119188835	205.8645617439
2	1	1	5	5	4.4	17.1804069924	17.155587764	179.6641477399	196.5286220691
2	1	1	5	6	3.9	17.0369994578	17.0105663504	177.7984467535	194.1561735536
2	1	1	5	7	6.1	17.0345866676	17.0102136827	142.7098412449	155.0716531699
2	1	1	5	8	6.7	17.0388683599	17.017492271	112.3412150883	121.075743052
2	1	1	5	9	7.2	17.1391115583	17.123831923	86.2506354954	91.7948779972
2	1	1	5	10	7.2	17.2886462892	17.2828662823	60.0769103786	61.9617867863
2	1	1	5	11	8.3	17.6129420181	17.6272861223	12.5413533615	7.083504156
2	1	1	5	12	8.9	17.9042490753	17.946266701	-2.7952477249	-13.3353584511
2	1	1	5	13	9.4	18.2633172408	18.337737632	25.3214826927	18.5115311027
2	1	1	5	14	10.6	18.5568026122	18.6695803015	15.6599942212	5.0520756415
2	1	1	5	15	11.1	18.6031084207	18.7406365794	59.8315969492	54.3422743943
2	1	1	5	16	10	18.5661367726	18.7092857243	90.2376970025	91.0395626731
2	1	1	5	17	10.6	18.2294504582	18.3488629358	171.7196273294	189.4000452856
2	1	1	5	18	9.4	18.1761572969	18.2687190184	187.308805003	215.6494204824
2	1	1	5	19	8.9	18.030773749	18.0825906248	167.600643984	198.516077821
2	1	1	5	20	8.9	17.944949731	17.9642346819	155.2342618092	186.8155738311
2	1	1	5	21	7.8	17.9466196115	17.9406934972	131.4155359514	157.4430781476
2	1	1	5	22	8.3	17.9499603398	17.9253456613	111.9310117837	132.4852779986
2	1	1	5	23	7.8	17.9386730627	17.9006626233	111.936433246	129.6700201324
2	1	1	5	24	7.2	17.8946450675	17.8464425352	123.4032089503	140.1682726564
2	1	1	6	1	7.2	17.8316473737	17.7763192414	134.2560249223	150.391184954
2	1	1	6	2	6.7	17.7661440684	17.7063180172	138.8317999694	153.9147278286
2	1	1	6	3	6.7	17.6999479392	17.6377093972	139.3626250236	153.2667331995
2	1	1	6	4	6.7	17.6311454848	17.5680839636	139.7562884791	152.7627672087
2	1	1	6	5	6.1	17.5353328902	17.47207499	146.0321972839	159.0151859588
2	1	1	6	6	6.1	17.3062874992	17.2404623576	180.6195805621	196.8087322949
2	1	1	6	7	5.6	17.244928433	17.180795497	171.3839167597	186.275155405
2	1	1	6	8	5	17.1427794456	17.079841424	150.8164344694	163.3270143649
2	1	1	6	9	5.6	17.2779200163	17.2223371486	98.1325847754	104.6379937414
2	1	1	6	10	6.1	17.4297002828	17.3854855935	55.4896569757	56.1548092508
2	1	1	6	11	6.7	17.6218609623	17.5991907204	38.0769350026	33.7076860649
2	1	1	6	12	6.7	17.6988820753	17.7046211774	55.2600443274	48.3226005669
2	1	1	6	13	7.2	18.4061350069	18.4590702182	-11.4313520434	-23.7077134848
2	1	1	6	14	7.8	18.5047032614	18.5926422686	33.4710685888	22.8856944136
2	1	1	6	15	8.3	18.5162739167	18.6279375896	70.3946819605	61.8329099695
2	1	1	6	16	8.3	18.4856653103	18.6057023891	101.068418436	102.3715011989
2	1	1	6	17	8.3	18.1351173858	18.2347311852	174.7140382177	189.4633129655
2	1	1	6	18	8.3	18.1022919562	18.1810283583	185.8717306514	212.1340518891
2	1	1	6	19	8.3	17.991038581	18.0370625409	157.903846049	185.241617982
2	1	1	6	20	7.8	17.8573540179	17.8725347008	158.0355254506	187.1441105541
2	1	1	6	21	6.7	17.8388526184	17.8335280723	144.5060236851	169.5341794821
2	1	1	6	22	6.7	17.7394661998	17.7155788163	140.4813870473	162.5231082608
2	1	1	6	23	10	17.8618323434	17.829406075	102.0335742987	117.7154405026
2	1	1	6	24	8.9	17.8183942863	17.777853344	99.6371336677	112.7909633268
2	1	1	7	1	9.4	17.7976343389	17.7531223943	119.085122678	132.4051147935
2	1	1	7	2	8.9	17.7274613606	17.6794830924	133.4072100714	147.109805901
2	1	1	7	3	6.1	17.5655631163	17.513530599	159.1145627246	174.7795584879
2	1	1	7	4	6.7	17.4629591936	17.4094366538	165.9557715627	181.5604243726
2	1	1	7	5	7.2	17.4067669224	17.3532667942	146.8453383849	159.9781259507
2	1	1	7	6	8.3	17.3751894095	17.3232720981	128.9553194098	139.7644683443
2	1	1	7	7	7.8	17.3247832724	17.2748653317	128.3707580698	138.6826163774
2	1	1	7	8	8.9	17.3240561031	17.2775648975	121.6345410064	130.9655100855
2	1	1	7	9	8.9	17.3845331006	17.3433629313	99.336280011	106.0670624791
2	1	1	7	10	10	17.5182859328	17.4846810407	70.1138782117	73.4151237462
2	1	1	7	11	7.8	17.5740246263	17.5465249989	71.518581671	74.719570944
2	1	1	7	12	7.8	17.5048102166	17.4807048909	109.9046050349	117.1212261463
2	1	1	7	13	8.9	17.6797637364	17.6649930769	86.4585080761	91.0736532505
2	1	1	7	14	8.9	17.955256904	17.9532705817	26.2980467385	24.1917187812
2	1	1	7	15	10	17.9813689292	17.9849695399	42.8817102881	42.6591639722
2	1	1	7	16	9.4	18.0217427772	18.026652499	84.6238556536	89.8357660789
2	1	1	7	17	8.9	17.7539194822	17.7454942854	153.3582210498	169.0075512089
2	1	1	7	18	8.3	17.6797731779	17.6557972879	176.0457552129	198.0707617806
2	1	1	7	19	7.8	17.6118427945	17.5679608361	150.7821714079	172.8972574503
2	1	1	7	20	7.2	17.5524081691	17.491537265	134.867341221	155.2112571459
2	1	1	7	21	6.7	17.4819420887	17.4081115265	138.0460239064	157.1912936739
2	1	1	7	22	6.7	17.3265788875	17.2418466614	160.5382821453	180.2109995297
2	1	1	7	23	6.1	17.3263534139	17.2375996821	142.89323215	158.8179758766
2	1	1	7	24	5.6	17.2301713313	17.1377658878	135.6420750472	149.44057456
2	2	1	8	1	5.6	17.1623549104	17.0692193522	142.4158403277	155.7819245385
2	2	1	8	2	5	17.1065468532	17.0141627201	139.8067258808	152.0504743858
2	2	1	8	3	5	17.0132937915	16.9218669147	143.3202717384	155.3653430167
2	2	1	8	4	5	16.9685655359	16.8799712043	139.3189919213	150.4715385476
2	2	1	8	5	4.4	16.8951724276	16.8093901931	137.8143933223	148.4941367141
2	2	1	8	6	4.4	16.8379240902	16.7557689075	137.8220351104	148.1574518982
2	2	1	8	7	3.9	16.7652396655	16.6867442743	139.6725961066	150.0496699619
2	2	1	8	8	3.9	16.6541537995	16.5786277352	150.4328307898	161.8417887661
2	2	1	8	9	4	16.8411935126	16.7757084625	90.9146336875	95.7725623272
2	2	1	8	10	7.8	17.1454125355	17.0966372564	13.8151437484	9.2410424061
2	2	1	8	11	9	17.4645060706	17.4443319387	28.4926006919	24.3403092124
2	2	1	8	12	10	17.9890337253	18.0208671884	0.5817947511	-12.4237360753
2	2	1	8	13	13	18.3017505986	18.3891977627	8.3800532595	-6.874566083
2	2	1	8	14	12	18.5762783722	18.719668419	28.1391589451	13.8365813333
2	2	1	8	15	14	18.7977911386	18.9868253155	34.8302858853	21.286448351
2	2	1	8	16	13.9	18.7087896561	18.9147381007	68.697352382	59.8023269267
2	2	1	8	17	10.6	18.389138719	18.5807862113	150.9196308878	155.9944597678
2	2	1	8	18	11.7	18.3022363934	18.4773832141	189.4888015483	215.6631863645
2	2	1	8	19	10	18.2655502418	18.4100521569	151.7697128471	179.0268812338
2	2	1	8	20	8.9	18.2458665565	18.3619618508	121.2752189411	145.9490149001
2	2	1	8	21	8.9	18.2143647193	18.3070347439	120.2507006382	143.0134316965
2	2	1	8	22	9.4	18.1933695907	18.2674343517	123.5135295564	144.7182063393
2	2	1	8	23	9.4	18.157838119	18.2167001447	124.8014190758	144.218115143
2	2	1	8	24	8.9	18.0935183513	18.1400419989	132.4366876765	150.8473368085
3	2	1	9	1	7.8	17.9818954712	18.0175066395	148.9759452671	167.7174449786
3	2	1	9	2	10	17.9408281637	17.9693191796	144.2713438847	161.4097698414
3	2	1	9	3	8.3	17.7227850331	17.7412190271	169.2114569183	188.0895099526
3	2	1	9	4	6.1	17.6274715628	17.6404730564	174.9243319826	193.7382593431
3	2	1	9	5	7.2	17.5826386802	17.5921500109	146.2890266466	161.5346508976
3	2	1	9	6	6.7	17.4787606037	17.4846840931	141.6398901203	155.6319767922
3	2	1	9	7	6.1	17.3605203742	17.3634421127	156.9291095898	171.9919219892
3	2	1	9	8	6.1	17.269920071	17.2710445344	157.4555377219	172.3341043785
3	2	1	9	9	7	17.3630576377	17.367647559	109.5838164472	118.9975297398
3	2	1	9	10	7.2	17.6966498672	17.7151767081	22.4077150908	20.7623432201
3	2	1	9	11	8	18.1798463904	18.2290097724	8.1490204439	3.8101174914
3	2	1	9	12	8	18.3182842822	18.3984677094	36.3777055616	27.3876757716
3	2	1	9	13	9	18.5870586536	18.7138601133	19.1064275911	1.0117827867
3	2	1	9	14	9	18.7395050526	18.9094150151	26.1198641342	7.1557298922
3	2	1	9	15	11	18.8874543617	19.0920903834	36.5948816201	20.7297515699
3	2	1	9	16	10.7	18.6893163677	18.9051498659	96.5807760658	92.3181244472
3	2	1	9	17	10	18.4995430596	18.7084439806	167.133726005	178.8304197526
3	2	1	9	18	10	18.3011092897	18.493068578	196.4060330771	218.7233160037
3	2	1	9	19	9.4	18.1908760402	18.3624157331	178.3121428275	203.1233650294
3	2	1	9	20	8.9	18.1549842904	18.3085164155	144.9063050749	166.7269664857
3	2	1	9	21	8.3	18.1144407899	18.2512686013	128.5149718461	148.296978586
3	2	1	9	22	7.8	18.030632789	18.1526447874	138.1433113112	157.7004464759
3	2	1	9	23	6.7	17.9890628723	18.1000353497	139.0948590893	157.7429782601
3	2	1	9	24	6.7	17.9343161752	18.0351537065	134.2960027687	151.5389105266
3	2	1	10	1	6.7	17.8647869426	17.9568556705	137.3463670394	153.9656506187
3	2	1	10	2	6.7	17.7570508885	17.8406749683	149.7302232839	166.9204735125
3	2	1	10	3	6.1	17.6554350011	17.7317626741	156.3722734429	173.8463838734
3	2	1	10	4	6.1	17.5704144825	17.6411183996	151.9741820445	168.4512731223
3	2	1	10	5	6.1	17.4895815188	17.5556272669	146.424555464	161.6804203028
3	2	1	10	6	6.1	17.3882971244	17.4498858781	149.5453066626	164.6942131725
3	2	1	10	7	4.4	17.1372605164	17.190893348	187.802688207	206.849857867
3	2	1	10	8	5.6	17.1105101912	17.161237005	167.8391741962	185.4223488764
3	2	1	10	9	6.8	17.2201108776	17.2728655203	97.3486777656	106.5204484289
3	2	1	10	10	6.8	17.489511114	17.552688783	28.7306635023	28.696949711
3	2	1	10	11	7.1	17.9520707411	18.0415416888	10.5165337271	6.1899355701
3	2	1	10	12	7.5	18.2527872908	18.3784028524	17.1326719986	8.3968378592
3	2	1	10	13	8.4	18.546265195	18.7151661403	36.9954914936	28.2372278203
3	2	1	10	14	8.3	18.7213873989	18.9294197656	41.653430673	31.2231281475
3	2	1	10	15	9.7	18.8936034086	19.1313135026	31.2721580611	17.7665545683
3	2	1	10	16	10	18.7818991093	19.0270943995	79.5574874691	76.0853846863
3	2	1	10	17	8.9	18.4677770504	18.6928947361	164.0288023574	178.217052093
3	2	1	10	18	8.3	18.3412324244	18.5399668586	199.5866892608	228.4149779129
3	2	1	10	19	7.8	18.2252811882	18.3868252258	173.6984839788	205.8503243894
3	2	1	10	20	7.2	18.1705217573	18.2991949189	146.1794567849	175.6729233478
3	2	1	10	21	6.7	18.1331860523	18.2342831113	132.0380350847	158.4219738681
3	2	1	10	22	6.7	18.0954740048	18.1744112055	128.600199972	152.1025646205
3	2	1	10	23	6.7	18.025495583	18.086093304	135.4362544866	157.3153163218
3	2	1	10	24	6.7	17.9061232189	17.9516727157	152.4747073114	174.0277477128
3	2	1	11	1	5.6	17.8224837828	17.8571949321	155.5147447663	175.6442050254
3	2	1	11	2	6.1	17.7601948241	17.787127669	144.2909468616	161.722826403
3	2	1	11	3	5.6	17.6625096349	17.6829506857	145.4305841659	161.6357252065
3	2	1	11	4	3.9	17.5053371431	17.5193883082	165.5360929701	182.9550060697
3	2	1	11	5	5	17.3077414872	17.3153661057	188.02581273	207.3481119346
3	2	1	11	6	3.9	17.1906111815	17.1945058641	178.6299273111	196.6130301228
3	2	1	11	7	5	17.1352175027	17.1378255095	148.7094251502	162.9203571983
3	2	1	11	8	4.4	17.0244273279	17.025503519	146.7685511932	160.1306921535
3	2	1	11	9	6	17.1304865156	17.136014838	108.8487940828	117.7416721435
3	2	1	11	10	6.1	17.2393186162	17.2524227386	70.2110277458	73.9077023871
3	2	1	11	11	6	17.9380397599	17.9799931217	-19.3863566457	-26.5526413366
3	2	1	11	12	7	18.1705807502	18.2419940238	14.872604557	7.2925337362
3	2	1	11	13	8	18.2356710715	18.3365974933	69.2959943711	63.8315763101
3	2	1	11	14	8	18.6169742743	18.7561975646	32.6393278328	21.754851011
3	2	1	11	15	9	18.7379436994	18.901812485	13.2686026511	0.1381753571
3	2	1	11	16	10	18.5485463896	18.7163401231	85.3142349975	84.1644055624
3	2	1	11	17	9.4	18.3336179049	18.4847845092	167.9716468422	183.8078585003
3	2	1	11	18	9.4	18.2776144358	18.402532001	168.5761227828	193.5851583255
3	2	1	11	19	10	18.2569012607	18.34945689	131.3209994919	157.147635197
3	2	1	11	20	10	18.2472248611	18.3115924033	114.2393142842	138.977644884
3	2	1	11	21	10	18.2480109251	18.2907112165	112.7752181393	134.8887844483
3	2	1	11	22	10	18.2092259398	18.2336805065	120.1021320134	140.5146577219
3	2	1	11	23	10	18.1688131528	18.1802215476	127.3509549934	146.3206181154
3	2	1	11	24	10	18.1568791654	18.1595941153	123.1206702426	139.5908556422
3	2	1	12	1	10	18.0935219862	18.0891361749	127.4743666067	142.6209662181
3	2	1	12	2	10	18.0406636617	18.0315872161	134.160236795	148.7651468625
3	2	1	12	3	8.3	17.8931665471	17.8786672696	154.4817560308	170.3956139074
3	2	1	12	4	7.8	17.7818456003	17.7637789107	164.4551114775	180.8771957665
3	2	1	12	5	7.2	17.6345743896	17.6128112644	168.8763471457	185.2518151196
3	2	1	12	6	6.7	17.4378490303	17.4119557988	184.8370890382	202.5346303172
3	2	1	12	7	7.2	17.3230903328	17.2956249437	178.5683089989	195.2680796166
3	2	1	12	8	7.2	17.3020346255	17.2756389822	141.9191512328	154.4217476569
3	2	1	12	9	6.7	17.4350982655	17.4145954841	85.9772572214	92.0313281935
3	2	1	12	10	7.2	17.7930993942	17.7884268047	9.318590642	5.5307887216
3	2	1	12	11	7.8	18.3819127601	18.4097070511	1.6021402166	-5.2082089728
3	2	1	12	12	9.4	18.7625754708	18.8329271288	-23.2721966238	-37.2172396765
3	2	1	12	13	10.6	18.9447670732	19.0625577392	24.525969955	10.1423699081
3	2	1	12	14	9.4	18.9300384675	19.0884551013	67.6100709093	52.8547724191
3	2	1	12	15	13.3	18.9729092583	19.1651906047	93.8272262885	83.9689394439
3	2	1	12	16	11.1	18.772790577	18.9772164585	119.346032252	118.7044169046
3	2	1	12	17	10	18.6774814171	18.8789599358	157.5347753595	166.7926610896
3	2	1	12	18	9.4	18.6200945259	18.8132024773	151.2747455803	166.1929019707
3	2	1	12	19	9.4	18.5927699702	18.7742567209	129.4663173482	145.6772386455
3	2	1	12	20	9.4	18.5579012683	18.7276733436	123.6666939694	140.011149304
3	2	1	12	21	9.4	18.5135298123	18.6725197091	128.6728498019	145.2856147109
3	2	1	12	22	10	18.4723484854	18.6216656255	130.9425301476	147.276898784
3	2	1	12	23	10	18.3887142901	18.5282754359	138.9567799911	155.7294789912
3	2	1	12	24	10	18.310233887	18.441095664	145.9160688412	163.0048905924
4	2	1	13	1	9.4	18.2572187615	18.3805458891	141.2706478177	157.5556792835
4	2	1	13	2	9.4	18.1994627728	18.3155734726	135.9167334407	151.7226689399
4	2	1	13	3	9.4	18.1368822287	18.2464198607	136.540042881	151.8700965632
4	2	1	13	4	9.4	18.0659475635	18.1691438264	139.7242474826	155.1073192854
4	2	1	13	5	10	18.0055411803	18.1030416832	138.9015174985	154.0439926073
4	2	1	13	6	9.4	17.9420506043	18.0337540324	137.7856498668	152.6701215074
4	2	1	13	7	9.4	17.885794546	17.9723603995	136.6193446849	151.2558338284
4	2	1	13	8	9.4	17.8304619866	17.9120254635	135.3113037067	149.7059496994
4	2	1	13	9	9.4	17.8367610949	17.9157420725	121.6034456701	134.3785029252
4	2	1	13	10	8.9	17.8663752418	17.9438447465	104.6332492196	115.0709708176
4	2	1	13	11	11.1	17.9470187074	18.0248500516	87.3734469403	95.498200763
4	2	1	13	12	11.7	18.2208313984	18.3045228072	39.4209787801	42.1270626811
4	2	1	13	13	12	18.7059523206	18.8015984233	20.9772378568	20.9045639508
4	2	1	13	14	11.1	18.8818126942	18.9821057394	21.0614990069	20.2544087597
4	2	1	13	15	11.1	18.8051225075	18.901325235	62.1568382908	66.2673795203
4	2	1	13	16	10	18.8294877815	18.9165304841	99.3452117333	110.2350012994
4	2	1	13	17	10	18.5538646156	18.6129771362	145.5300681938	166.54591736
4	2	1	13	18	10	18.4974332446	18.5286558495	174.5994478135	203.3757290259
4	2	1	13	19	10	18.44732178	18.4451874671	150.1419906931	179.1061087784
4	2	1	13	20	9.4	18.405114406	18.3751258749	129.8154785169	155.9750131307
4	2	1	13	21	8.9	18.2757068565	18.2227112157	146.0477759187	171.2241101252
4	2	1	13	22	8.3	18.0873490753	18.0163144106	179.3825704178	205.130170832
4	2	1	13	23	7.8	17.9270369062	17.8428026655	189.132212531	213.305189528
4	2	1	13	24	8.3	17.9372095204	17.8481118631	145.8041584245	162.8975550895
4	2	1	14	1	7.8	17.8910029416	17.7985639228	120.3763390454	133.2913032187
4	2	1	14	2	8.9	17.8468379361	17.7539395639	126.447157525	138.4431841196
4	2	1	14	3	7.8	17.7729480327	17.6808121847	138.1387168713	150.1714687516
4	2	1	14	4	8.3	17.7076731728	17.6174599204	141.1140404328	152.7247013243
4	2	1	14	5	8.9	17.6870516378	17.6002734587	129.7886317691	139.7458155743
4	2	1	14	6	7.8	17.6344814888	17.5512492561	127.2029259109	136.5744733586
4	2	1	14	7	7.2	17.5680515852	17.4884010955	135.3034884184	145.3029853768
4	2	1	14	8	7.2	17.5049594524	17.4289903339	139.2759683269	149.5901838414
4	2	1	14	9	6.7	17.5414567795	17.4717037565	116.6858416766	124.4462847342
4	2	1	14	10	7.2	17.8023101153	17.7456113929	49.3136135457	49.2997485431
4	2	1	14	11	7.8	18.0239540657	17.9824359072	17.5168178735	13.1585121554
4	2	1	14	12	9.4	18.2269598037	18.2015245174	26.7930657467	22.263791296
4	2	1	14	13	11.1	18.6406459489	18.6381474844	-1.7091169082	-10.4279976032
4	2	1	14	14	10.6	18.6386783692	18.6488694389	23.3064467728	17.1948507661
4	2	1	14	15	10.6	18.4962974681	18.5128575501	97.0281094429	99.9814848392
4	2	1	14	16	11.1	18.6322192713	18.6545495162	101.2657539969	106.8304818175
4	2	1	14	17	12.2	18.3876277318	18.399017833	110.4010156231	123.0983549278
4	2	1	14	18	11.7	18.2567327575	18.2491733046	186.1967540793	208.2290227781
4	2	1	14	19	11.1	18.2589684715	18.2352463916	163.1573546035	184.3722389099
4	2	1	14	20	10.6	18.2142488491	18.1730719561	125.4289622376	144.3423448724
4	2	1	14	21	11.1	18.198844917	18.145097096	117.4856556272	134.9648899172
4	2	1	14	22	11.7	18.2271275419	18.165092577	110.2822908002	125.2614916996
4	2	1	14	23	11.7	18.178026306	18.1092175748	116.0864031472	130.0815635291
4	2	1	14	24	10.6	18.1623259556	18.0900647831	121.4975891256	134.6522526528
4	3	1	15	1	10	18.1150294791	18.0402749624	125.5989434286	138.1087323381
4	3	1	15	2	10	18.0620822845	17.9863020371	130.930782104	143.1813251796
4	3	1	15	3	9.4	17.9413146366	17.8638672726	148.0185435541	161.4755849777
4	3	1	15	4	8.9	17.8911417125	17.8145654228	146.948706947	159.8305870798
4	3	1	15	5	9.4	17.8047037889	17.7291090901	143.0438886465	155.0656834816
4	3	1	15	6	10	17.7270295263	17.6532482931	144.6891112927	156.4873321927
4	3	1	15	7	10	17.7149645737	17.6445163736	131.239410993	141.3163924095
4	3	1	15	8	9.4	17.6990896637	17.6322352615	118.3345399659	126.9823010313
4	3	1	15	9	10	17.7680203863	17.7073447711	98.4495799215	104.7511271699
4	3	1	15	10	10	18.0110810904	17.9617494795	47.3624959431	47.7079818744
4	3	1	15	11	11.7	17.9610668254	17.9188166989	67.6799524914	69.2394782153
4	3	1	15	12	11.7	18.2396009943	18.2170270121	54.0518029279	52.4662740118
4	3	1	15	13	11.1	18.328225032	18.3237392835	49.0756817893	45.5801905577
4	3	1	15	14	11.7	18.6471302243	18.6661520291	24.2406171176	17.297226923
4	3	1	15	15	13.3	18.6609355464	18.6915985021	46.0361489361	41.6357191896
4	3	1	15	16	12.8	18.6125228737	18.6494017265	88.057458219	87.7900916344
4	3	1	15	17	12.8	18.4481016961	18.4858586516	146.3475887603	157.5700074973
4	3	1	15	18	11.7	18.3438303444	18.3772876167	167.9027076127	184.3284944113
4	3	1	15	19	13.3	18.3570702105	18.3886650857	134.5950399604	147.6249074029
4	3	1	15	20	13.3	18.3569718617	18.3871194298	109.4632853187	119.7664819372
4	3	1	15	21	12.2	18.3248284163	18.3529429316	114.7947432249	125.4457715065
4	3	1	15	22	13.9	18.3538720323	18.3814248761	111.922822756	122.3965136584
4	3	1	15	23	13.9	18.3596781984	18.3865507725	105.6458209927	115.3601787606
4	3	1	15	24	13.9	18.3548991012	18.381077933	108.4230489055	118.1857114418
4	3	1	16	1	13.3	18.3313570106	18.3564107746	116.12632143	126.6593620933
4	3	1	16	2	13.3	18.314999702	18.3391454121	118.9020488917	129.7911366176
4	3	1	16	3	12.8	18.2856797529	18.308612974	120.5004323668	131.5460065879
4	3	1	16	4	12.8	18.2569605543	18.278809844	122.427216769	133.6584640557
4	3	1	16	5	12.2	18.2063400549	18.2266561392	127.6313841506	139.3752439078
4	3	1	16	6	12.2	18.1626850048	18.1817183883	130.5868206984	142.6381066946
4	3	1	16	7	12.2	18.1188537235	18.1366535583	130.1866530296	142.1730633384
4	3	1	16	8	12.2	18.0852134025	18.1021292328	127.5107461978	139.1540346236
4	3	1	16	9	12.2	18.1377937157	18.1560238374	107.6815062942	117.1362785541
4	3	1	16	10	12.2	18.3108422949	18.3339684982	66.3831807049	71.1744146127
4	3	1	16	11	13.9	18.6063013577	18.6393468008	20.964795515	20.2366801098
4	3	1	16	12	14.4	18.6155973494	18.6541622316	47.1013549423	47.8219300231
4	3	1	16	13	14.4	18.5982809569	18.6441962747	92.5070974858	96.4995150345
4	3	1	16	14	13.3	18.5455603187	18.5979753582	120.7226531652	127.668232545
4	3	1	16	15	12.8	18.5072389961	18.5646690074	127.4316759688	135.6422618138
4	3	1	16	16	12.2	18.5565719679	18.6193890191	108.7073770192	115.5798888479
4	3	1	16	17	12.2	18.4688627741	18.5321865946	117.376994563	125.8255537073
4	3	1	16	18	11.7	18.4134873205	18.4763457859	136.3395707119	148.2355975923
4	3	1	16	19	11.1	18.3068615235	18.3664080477	149.0090381937	162.9227618673
4	3	1	16	20	10.6	18.2725857995	18.329964355	140.675329888	153.9638716062
4	3	1	16	21	11.1	18.2366024	18.2917526653	128.5281663036	141.0006592983
4	3	1	16	22	11.7	18.208237429	18.2614887033	123.9405182168	135.6987972606
4	3	1	16	23	11.1	18.0891610883	18.138302169	142.4022840754	156.1348145367
4	3	1	16	24	11.1	18.0545791008	18.101651445	143.0741511328	157.1021219279
5	3	1	17	1	11.1	18.0054219286	18.0501084905	132.7267489209	145.5458780211
5	3	1	17	2	10.6	17.9920403737	18.0355103297	123.0137786296	134.6038689025
5	3	1	17	3	10.6	17.9589274625	18.0009779169	121.7755871698	133.0731861234
5	3	1	17	4	10.6	17.9195690228	17.960198407	125.8567830094	137.5137328746
5	3	1	17	5	11.7	17.9240160756	17.9642676877	118.8802278859	129.7841336267
5	3	1	17	6	11.1	17.8460518848	17.8840195352	127.2765910604	138.9827520617
5	3	1	17	7	11.7	17.845635297	17.8833409084	125.3727385334	136.9055623684
5	3	1	17	8	11.1	17.8277902447	17.8647988224	117.7260405696	128.468428395
5	3	1	17	9	12.2	17.9023479654	17.9411424673	97.444068972	105.9082322369
5	3	1	17	10	13.9	18.0483478427	18.0912739959	66.9066042689	71.7385065874
5	3	1	17	11	14.4	18.1535974745	18.200809319	58.782563257	62.1473837938
5	3	1	17	12	14.4	18.4055999968	18.4615549016	37.1256327853	37.8222884905
5	3	1	17	13	14.4	18.4082386625	18.4662628205	58.226298371	61.090554756
5	3	1	17	14	14.4	18.4352224481	18.4952137886	89.3584787507	95.4058440137
5	3	1	17	15	13.9	18.4544290473	18.5154108938	99.5052403177	107.2372327626
5	3	1	17	16	13.9	18.4924890958	18.55374769	95.4186919634	103.4491703963
5	3	1	17	17	13.3	18.3906385821	18.4473538644	117.8963722712	128.8022766956
5	3	1	17	18	12.8	18.3591656179	18.412048001	134.0842727024	147.8346453724
5	3	1	17	19	12.8	18.342929447	18.3913055719	125.5285238439	138.5397866459
5	3	1	17	20	12.2	18.3209903084	18.3647186785	118.1102202645	130.7249548073
5	3	1	17	21	12.8	18.3192229378	18.3596153018	114.8679259638	126.8584829593
5	3	1	17	22	12.8	18.3043464406	18.3414604049	114.9979005046	126.7276848123
5	3	1	17	23	12.8	18.2889255886	18.3232469772	116.6901533301	128.3817188469
5	3	1	17	24	12.8	18.2706879094	18.3025406573	118.0538774693	129.6952468818
5	3	1	18	1	12.8	18.2499700494	18.279633089	119.0271314091	130.5953829849
5	3	1	18	2	12.8	18.2303001017	18.2580826181	119.3443488891	130.7925103049
5	3	1	18	3	13.3	18.2182415708	18.2446257403	117.6815830824	128.8079200073
5	3	1	18	4	13.3	18.2007532742	18.2257969189	117.1776757306	128.1149670437
5	3	1	18	5	13.3	18.1815915014	18.2054560774	118.2610793547	129.2105908904
5	3	1	18	6	13.3	18.1471980464	18.1696448576	122.0379234479	133.3209892775
5	3	1	18	7	12.2	18.1016495296	18.1225028991	127.3807999477	139.1987483362
5	3	1	18	8	12.8	18.0793384999	18.0992216022	125.4301863742	137.0285698554
5	3	1	18	9	12.8	18.0919104277	18.1117764003	113.8704897616	124.1625268888
5	3	1	18	10	12.8	18.1349046614	18.1558877378	99.6458924235	108.2541057206
