period4	week	month	day	hour	ambient	t_w	t_e	lf_w	lf_e	pwr_w	pwr_e	hg_w	hg_e	crz_w	crz_e	crp_w	crp_e
11	7	2	16	8	11.3	22.5482919801	22.1597989868	14.2	14.2	-1217.9587374574	-1618.0666049904	45178.0550815539	47979.1914922568	43528.8708631135	45978.3440060208	2867.1429558978	3618.9140912264
11	7	2	16	9	12.6	22.8915823374	22.3643577644	14.2	14.2	-2023.7160423019	-3482.2152921482	60477.0607495215	65482.14400547	58246.0389803204	63544.247860619	4254.737811503	5420.1114369992
11	7	2	16	10	13.9	22.8869065801	22.4261443936	14.2	14.2	-2743.3944816572	-3491.0889882483	53210.2176310665	55538.6133508227	52098.2335936275	54353.0376446596	3855.3785190962	4676.6646944114
11	7	2	16	11	15.4	23.2029199291	22.6173284156	14.2	14.2	-2193.1769290692	-3806.6919444161	56500.5902711092	61285.854679518	55041.5060134252	60165.7182626825	3652.2611867532	4926.8283612516
11	7	2	16	12	16.8	23.4600750605	22.7488099559	14.2	14.2	-2409.0834295816	-4110.4187448833	56124.7658220281	58202.1412488711	54990.1562393927	57625.9947271558	3543.693012217	4686.5652665986
11	7	2	16	13	18.3	23.6426571634	22.7932960814	14.2	14.2	-2495.0692137628	-4446.5233716781	56728.5400991741	59947.9934727598	55713.5175981489	59426.2427487011	3510.091714788	4968.2740957368
11	7	2	16	14	18.1	23.6248048947	22.6708889179	14.2	14.2	-2154.4658264287	-4230.1674819611	56684.3470552032	58550.1503111573	55494.618006263	57988.5810150643	3344.1948753689	4791.7367780541
11	7	2	16	15	18	23.7342551729	22.643355384	14.2	14.2	-1898.9806926699	-4161.9491472222	57305.164801038	58395.5410022738	55830.9009451311	57779.868957538	3373.2445485768	4777.621191958
11	7	2	16	16	17.8	23.6777276373	22.4827402553	14.2	14.2	-1660.7635434455	-4011.3598364783	57807.7386020911	59346.2511071896	56166.340906337	58470.3022626138	3302.1612391996	4887.3086810541
11	7	2	16	17	16.3	23.6856661297	22.4210041327	14.2	14.2	-1375.1812173344	-3715.8697299977	57840.2105218479	59362.4114628655	55955.979435454	58232.3655677463	3259.4123037283	4845.9156251169
11	7	2	16	18	14.8	23.7083561635	22.3609395135	14.2	14.2	-1209.7650758914	-3452.7613073904	58177.4664653138	58904.7769261874	56125.9009903609	57621.2037067017	3261.3305508443	4736.3345268761
11	7	2	16	19	13.3	23.1790119111	22.3274073264	14.2	14.2	-2556.0371368707	-1991.3216511876	48591.8927408871	48092.1584513882	47968.534706696	46708.547640715	3179.3951710618	3374.9324618608
11	7	2	16	20	12.8	22.9567131132	22.385648878	14.2	14.2	-1611.5620702977	-2148.8544073799	49091.9895832552	54399.3413786358	47827.1763965978	52768.6712445339	2876.3752569551	3779.5245414818
11	7	2	16	21	12.2	23.0099811076	22.3502487676	14.2	14.2	-1104.8700340371	-1933.9359130823	49768.6301911604	51100.0006002298	48099.2799024542	49523.758342732	2774.2203227433	3510.1781705801
11	7	2	16	22	11.7	23.0081480211	22.304085326	14.2	14.2	-787.9032187798	-2139.2858059064	49742.8642029159	53365.8266220663	47849.8164641515	51708.8080439765	2680.9509575442	3796.3043839962
11	7	2	16	23	11.3	23.052417553	22.252577003	14.2	14.2	-507.5024045272	-1885.5695742734	50270.6799657134	51740.6870158161	48164.7876152675	50031.6788515246	2613.3947549732	3594.5777385649
11	7	2	16	24	11	23.0765838924	22.2086058784	14.2	14.2	-384.11758756	-1764.8638305164	50393.7245334332	51681.1458951245	48210.5215321466	49862.1830288935	2567.3205888466	3583.8266967474
12	7	2	17	1	10.6	22.5710976111	22.1484961382	14.2	14.2	-1279.3762327973	-296.7640467802	35929.8411748477	36304.6359646565	35107.5730211301	34457.654643183	2101.6443865149	2143.7453682537
12	7	2	17	2	10.4	22.3158606328	22.1262471958	14.2	14.2	-174.2331518962	-278.2061057506	38444.9150678003	43127.4365323798	36935.9117945993	41202.3514402096	1683.2364250972	2203.2911979208
12	7	2	17	3	10.2	22.3844532896	22.1110184415	14.2	14.2	129.9629551402	-162.5799763261	39027.0360825108	40734.3121820344	37211.4579798631	38758.7683092915	1685.6151475075	2138.123849069
12	7	2	17	4	10	22.4281066023	22.089454068	14.2	14.2	486.4782806875	-289.5576487705	39028.6269286105	42441.2195084399	36954.2530300003	40402.8099221345	1587.8956179228	2327.9672350759
12	7	2	17	5	9.1	22.4690418864	22.0583846861	14.2	14.2	664.4772729385	-191.4190392197	39597.6246739499	42444.3013169567	37346.5489378624	40315.9568306341	1586.598463149	2319.7635255423
12	7	2	17	6	8.1	22.478671826	22.0255052692	14.2	14.2	783.3908811805	93.8453248649	39753.9540427383	41381.9871779414	37434.5443674387	39127.4275213586	1536.0187941191	2160.7143317179
12	7	2	17	7	7.2	22.6426514179	22.1341992871	14.2	14.2	-199.2777385334	-1165.3670520069	52111.876136626	55136.1521817223	49326.1927374787	52472.3166223733	2984.9611376807	3829.2026113558
12	7	2	17	8	9.2	22.4019718581	22.0581252992	14.2	14.2	-793.9468270571	-1233.7316071443	45234.1088302963	48042.705525293	43212.139655586	45702.8694891371	2815.9160017675	3573.5676433002
12	7	2	17	9	11.3	22.705426774	22.2235679835	14.2	14.2	-1487.5302226273	-3004.0371960355	60453.7067650512	65482.380427213	57775.2923215906	63146.8623334702	4165.9446660879	5339.5552897783
12	7	2	17	10	13.3	22.6779311263	22.2481438092	14.2	14.2	-2157.0624465424	-2932.2092713575	53328.8772473422	55682.7647670665	51725.1490813562	54030.5710752355	3760.7906125284	4584.4029631885
12	7	2	17	11	15.2	23.0488774054	22.4957511982	14.2	14.2	-1756.212936808	-3379.120637548	56597.6467014498	61398.1488189624	54770.7912702338	59930.3085850192	3583.068368024	4846.9608714912
12	7	2	17	12	17	23.2603440103	22.5769860855	14.2	14.2	-1959.4333449529	-3645.2897945996	56135.1145078931	58265.3382683942	54624.0205172515	57318.4460109244	3470.5273355945	4592.1820520694
12	7	2	17	13	18.9	23.5746588092	22.749597535	14.2	14.2	-2312.6808261743	-4241.9840618889	56786.2644822568	60070.9774425136	55620.8057044819	59403.3351223536	3478.1396039492	4909.6263820489
12	7	2	17	14	19.6	23.6827992872	22.7765541344	14.2	14.2	-2229.5095481907	-4224.3119798224	56523.5511919043	58503.7789205777	55422.3020705375	57979.0984127156	3330.7586695575	4748.9924876845
12	7	2	17	15	20.4	23.6807646341	22.6289944184	14.2	14.2	-1910.0359331787	-4096.9542164191	57230.0112495147	58412.1733802774	55793.6551121508	57762.2288686828	3346.3920705426	4746.8987280137
12	7	2	17	16	21.1	23.6969088778	22.5169189207	14.2	14.2	-1684.5383152516	-4050.1865534715	57706.1294094044	59371.721541508	56091.6421450026	58545.2930320849	3299.0255796534	4876.6150628946
12	7	2	17	17	19.8	23.6529901153	22.3913053246	14.2	14.2	-1379.0534856883	-3691.3620090516	57846.3606214753	59392.9063182832	55980.0575521995	58257.7453092891	3245.3565549641	4826.5230180457
12	7	2	17	18	18.5	23.647251828	22.3042761999	14.2	14.2	-1115.9444771404	-3283.5446235589	58089.0577685252	58864.1828559888	55971.1274177914	57463.4625641578	3233.8748278742	4684.2649153899
12	7	2	17	19	17.2	23.1341419126	22.2611808058	14.2	14.2	-2477.2874932099	-1884.5533174687	48552.2944686709	48083.1668596641	47855.1977135933	46608.2177622636	3174.3842482875	3359.5024148692
12	7	2	17	20	16.1	22.9224343376	22.3135361329	14.2	14.2	-1564.9490942242	-2062.1363827765	49067.0043854621	54352.1423699745	47758.2315235085	52638.1118284851	2873.7219561778	3776.1669242658
12	7	2	17	21	15	22.9835223053	22.3107153108	14.2	14.2	-1057.7286474973	-1706.1630973899	49712.4061346637	51026.9613465721	47995.9362999515	49231.2239082868	2774.1984822095	3501.9005356752
12	7	2	17	22	13.9	22.9740515428	22.2978453095	14.2	14.2	-693.5069104449	-1829.6397862713	49687.6385560273	53298.630033625	47770.0206120166	51378.8654733175	2611.1248544556	3749.4043465788
12	7	2	17	23	13.2	23.0136510065	22.2431426985	14.2	14.2	-369.8096260013	-1806.330600826	50058.9957566618	53149.5282539999	47820.281269471	51231.8610197541	2608.5241131922	3723.9978350718
12	7	2	17	24	12.4	23.0227476811	22.1579965057	14.2	14.2	-196.1456507681	-1473.8706010451	50566.4202080807	52064.3593154897	48196.4430810083	49982.0964248372	2566.1227778405	3556.1334916976
12	7	2	18	1	11.7	22.5051930225	22.0675128858	14.2	14.2	-1093.5568264513	89.6598684624	35906.0539646543	35737.0247068718	34909.5390787271	33633.7616152624	2090.0717123785	2013.603223147
12	7	2	18	2	10.8	22.2653638666	22.0536238537	14.2	14.2	-39.534372403	55.327396039	38464.4333159996	43534.8371044835	36870.9558451975	41356.2931231927	1633.0118432051	2123.2165852518
12	7	2	18	3	9.8	22.347888259	22.0552350307	14.2	14.2	364.8875809041	183.3986205512	38877.3316407833	40102.5786322796	36862.2603151702	37911.5952368039	1650.183744709	2007.5847749245
12	7	2	18	4	8.9	22.4030226786	22.066866349	14.2	14.2	571.6915083536	-21.2522528479	39270.2977118206	42916.7901985733	37091.0585009165	40647.8767143189	1607.5477025505	2290.1657371023
12	7	2	18	5	8.5	22.430653755	22.0285488498	14.2	14.2	795.3279300805	241.7601214553	39498.1343914886	41172.9276324843	37144.4798222696	38847.573913685	1558.3266391385	2083.593597344
12	7	2	18	6	8.2	22.4340886173	21.9758491373	14.2	14.2	974.1845501929	404.6667142213	39807.4181682002	41257.2825182628	37298.0697470729	38762.6799989088	1535.1638709344	2089.9358051327
12	7	2	18	7	7.8	22.5744589979	22.0659987343	14.2	14.2	27.4205913721	-935.2162793581	52209.9778853291	56111.8326274511	49215.6738737977	53148.7579758639	2966.8834201593	3898.2909309453
12	7	2	18	8	10	22.4142102742	22.0589203554	14.2	14.2	-756.0010001825	-1070.3102655702	45292.8881280056	47650.7873967846	43258.2095965868	45257.0834523563	2790.6795316013	3464.0142099985
12	7	2	18	9	12.2	22.8536640494	22.3649373795	14.2	14.2	-1839.7495043387	-3345.5591618018	60522.6499158634	65871.0080006398	58151.6814030649	63825.8178246249	4210.7180171372	5390.7493378167
12	7	2	18	10	14.4	22.8714720917	22.430925314	255.6	255.6	-2681.1135408416	-3501.034224837	53156.8563610774	55276.4265823475	52028.5835586804	54146.0769626309	3809.3863432386	4631.3838445536
12	7	2	18	11	15.7	23.2255787547	22.6785440667	269.8	269.8	-2228.0293920262	-3896.4218873972	56531.8381168425	61379.5760887211	55123.138921951	60349.0986060364	3636.7285869177	4926.8993700819
12	7	2	18	12	17	23.5033210532	22.8473488907	284	284	-2510.6179618818	-4294.5750122744	56096.8137332214	58140.9106847823	55070.3096826487	57744.8658233507	3537.1220124545	4690.619873706
12	7	2	18	13	18.3	23.7255227623	22.937233267	269.8	269.8	-2638.9990334353	-4719.1932544522	56727.7171482836	59986.4952897353	55847.1316779079	59683.1091737188	3519.584503811	5022.5793704687
12	7	2	18	14	18.3	23.7290392124	22.8540060081	227.2	227.2	-2375.3399498344	-4553.748660744	56627.3355969581	58417.3154421233	55654.8098274552	58128.789926234	3347.8657193373	4842.2741766333
12	7	2	18	15	18.3	23.7871790827	22.752536423	255.6	255.6	-2020.9326826574	-4444.4934874606	57305.6532341645	58293.4781073149	55946.4108829283	57902.4914309784	3380.1750338936	4835.4801637971
12	7	2	18	16	18.3	23.8033240782	22.6490935382	284	284	-1883.6127199582	-4453.6215652464	57836.7655835138	59310.3699377725	56393.0110447486	58789.8755412488	3327.3672587234	4974.1159617701
12	7	2	18	17	15.7	23.7654725812	22.5307962915	284	284	-1604.8425062252	-4124.662081433	57871.1161531984	59315.0001445179	56209.5485395344	58519.8001148723	3266.4101198892	4919.8621110786
12	7	2	18	18	13.2	23.7066481599	22.3997689275	14.2	14.2	-1200.5001264017	-3491.100505845	58142.1337445467	58758.6600995211	56106.4918982862	57515.4300726954	3236.1419726622	4734.3305326707
12	7	2	18	19	10.6	23.1646868187	22.3258298403	14.2	14.2	-2448.2838771142	-1940.7101905523	48637.8175099493	48010.3956443579	47921.3110854901	46595.2754263333	3164.7903015734	3355.8304085769
12	7	2	18	20	10.4	22.9657276043	22.3980941398	14.2	14.2	-1564.2578202488	-2089.9289012314	49140.0056163509	54459.0841957495	47817.8394854954	52758.3308384996	2886.4239511043	3790.6822584813
12	7	2	18	21	10.2	23.0330423831	22.3676073901	14.2	14.2	-1106.6434301401	-1912.6540667875	49792.0743397588	51138.7347730173	48112.6775702956	49534.9496921565	2786.0401996033	3516.4391476483
12	7	2	18	22	10	23.0405566284	22.3243906847	14.2	14.2	-828.3072181819	-2136.3669530206	49759.5081650287	53403.1335877261	47892.9488091746	51732.5646927961	2694.866574036	3806.9358479506
12	7	2	18	23	9.8	23.0849481932	22.2678533865	14.2	14.2	-557.3495040404	-1895.6764022811	50277.0522118112	51753.0948488591	48207.272842987	50046.1033887088	2627.1288728646	3602.6678624314
12	7	2	18	24	9.6	23.1066085217	22.2183284407	14.2	14.2	-430.226082891	-1767.2399135457	50408.8778991886	51686.4582688648	48258.8095805768	49864.2498526699	2580.2944015028	3589.4483297406
12	7	2	19	1	9.4	22.5905468921	22.1509262057	14.2	14.2	-1328.0172348108	-294.2566751319	35941.9623026152	36314.9294440779	35157.4684960213	34466.4515100146	2112.5110414047	2142.7346091952
12	7	2	19	2	9.4	22.3364145978	22.1285504929	14.2	14.2	-206.5085097922	-280.4464633062	38452.7847997867	43154.4911781379	36966.2027618744	41230.236919495	1693.0905477045	2204.7007219491
12	7	2	19	3	9.4	22.4117443531	22.1211386808	14.2	14.2	59.6096462884	-191.7921403164	39008.7218429536	40704.9182886446	37250.5564800382	38753.3480846355	1698.555716627	2143.3623443255
12	7	2	19	4	9.4	22.4669425281	22.1105320735	14.2	14.2	392.0936298026	-362.7078696871	39007.2296191047	42433.4005437937	37011.8988290614	40454.5189301354	1603.2371602408	2341.5894833454
12	7	2	19	5	9	22.5103372756	22.0819372393	14.2	14.2	554.9138990793	-284.0690098112	39592.1360739385	42434.2173559696	37435.2223792572	40382.1128529143	1601.9997956021	2336.1735128665
12	7	2	19	6	8.7	22.5263379065	22.0536180824	14.2	14.2	657.8209193727	-28.1102644299	39731.0356046702	41337.8454083607	37521.7526567725	39190.1137409742	1551.462028525	2175.8419318164
12	7	2	19	7	8.3	22.6876769033	22.1614279923	14.2	14.2	-340.9008075969	-1285.0116130083	52091.9253464602	55082.2916354983	49432.2549205335	52529.3446513358	3000.5712335236	3837.9585971708
12	7	2	19	8	9.1	22.4187361848	22.0621910552	14.2	14.2	-857.7761444858	-1271.7757401655	45229.4080923286	48049.4348064075	43264.9457646516	45744.5851355683	2822.2384721628	3576.6254110047
12	7	2	19	9	9.8	22.7217604535	22.2166275555	14.2	14.2	-1254.6390253064	-2766.8820361064	60454.9779812359	65472.1515511306	57635.5041822371	62957.1859408039	4074.1128243052	5281.8476464331
12	7	2	19	10	10.6	22.6091496732	22.1398173538	255.6	255.6	-1815.6642652946	-2564.9312077729	53441.2077756506	55831.6951305381	51571.4695491147	53880.7659953746	3685.4024918305	4515.8603429364
12	7	2	19	11	11.7	22.9140457083	22.323532628	269.8	269.8	-1358.3643437629	-2874.9088481139	56749.6243561464	61471.707218704	54559.7906578412	59565.4875992722	3548.1980420681	4781.1284675457
12	7	2	19	12	12.8	23.0490610207	22.3409977959	284	284	-1426.655811814	-2930.4765918682	56273.2591963271	58394.5779079678	54286.4062778702	56834.0708510448	3413.5087302709	4490.9836487912
12	7	2	19	13	13.9	23.1935408523	22.3320776848	269.8	269.8	-1465.6910747484	-3273.4164960007	56933.5069142734	60265.8177376519	55000.6006605596	58775.7729136906	3398.5973284622	4763.461319962
12	7	2	19	14	13.7	23.3113404655	22.3598720372	227.2	227.2	-1389.0517400616	-3278.4569049087	56654.8568409106	58749.5332450375	54777.0965374205	57413.5947918952	3266.8120435517	4614.395358051
12	7	2	19	15	13.5	23.4071150263	22.3358781854	255.6	255.6	-1242.5770058782	-3279.8965726617	57287.1510660519	58660.9882662144	55229.5524658062	57315.4017289385	3300.1756061239	4625.4831099376
12	7	2	19	16	13.3	23.4591397181	22.2993012366	284	284	-1212.1518016528	-3342.4095603704	57650.0947208649	59481.9519827191	55602.4363951776	58068.9206585782	3259.8101273401	4755.4408845113
12	7	2	19	17	12.4	23.443947352	22.2133030729	284	284	-988.6931775638	-3101.8740711249	57701.516891844	59450.4591991029	55475.2690371215	57827.2799385211	3214.9410322863	4725.0533317067
12	7	2	19	18	11.5	23.4023603766	22.1018860438	14.2	14.2	-628.5938342831	-2579.6201292475	57948.0860428788	58965.5250398451	55388.1481152565	56970.3716494483	3188.5317619054	4574.7735196443
12	7	2	19	19	10.6	22.903305215	22.0575858173	14.2	14.2	-1869.1161460258	-1084.98560882	48395.7753423515	48160.0446740621	47215.547298363	46039.0696235625	3049.3441900143	3205.9606593196
12	7	2	19	20	10.2	22.7168813654	22.1326494166	14.2	14.2	-977.9590383862	-1231.0064573917	49266.6764037499	54669.8168331016	47452.5707788602	52269.6180101064	2792.0646632759	3631.2052803868
12	7	2	19	21	9.8	22.779480284	22.1084722998	14.2	14.2	-515.2698084687	-1066.4739431045	49754.3144076474	51246.6855691955	47575.1871484142	48953.1842943456	2694.3970677019	3359.9752179544
12	7	2	19	22	9.4	22.789611541	22.0665842355	14.2	14.2	-239.9548116274	-1286.2708852134	49812.3885588956	53579.1845722382	47437.1395363158	51210.6908724509	2615.2038342072	3654.7645850007
12	7	2	19	23	9.2	22.8357645468	22.0254377515	14.2	14.2	18.6481018098	-1053.8888538562	50214.4217219951	51905.3493601215	47650.188295972	49504.8100658763	2545.5853242133	3454.4281481014
12	7	2	19	24	9.1	22.8755900701	21.99743865	14.2	14.2	128.1029018365	-974.2413859932	50390.9327193956	51837.4320044904	47748.8865677542	49360.8893033232	2513.9432498049	3450.7840871604
12	7	2	20	1	8.9	22.4009143363	21.9476973186	14.2	14.2	-777.9089293299	419.4516162299	35923.5969666071	36487.9360292249	34654.9780368404	34004.1299948493	2046.5278590966	2064.3544181457
12	7	2	20	2	8.7	22.1704678244	21.9482249699	14.2	14.2	287.407295084	401.2908979511	38452.8509976335	43143.6038462815	36538.5368091624	40637.8328020576	1626.9068933871	2104.4801462728
12	7	2	20	3	8.5	22.2521532864	21.951250157	14.2	14.2	538.9454795866	450.16681631	39144.5342668117	40977.8919258752	36973.0140835011	38479.735610934	1632.574703724	2047.9894986312
12	7	2	20	4	8.3	22.3166337146	21.956210164	14.2	14.2	815.0260014152	255.1211588648	39055.4622389398	42512.0726961616	36700.7541997513	40028.5599548837	1539.6820377733	2228.3915824131
12	7	2	20	5	8.9	22.3757302924	21.9449752571	14.2	14.2	943.4527839962	271.3351292223	39613.6723824185	42528.2341624413	37118.6147986222	40019.0988579228	1551.6047998001	2237.8001752962
12	7	2	20	6	9.4	22.4131100499	21.9353692627	14.2	14.2	978.8418377547	427.6191796086	39776.9115917605	41524.1246543179	37286.4008823335	38990.3882425434	1511.6688716723	2106.1172321659
12	7	2	20	7	10	22.5927259104	22.0579314013	14.2	14.2	-38.965723973	-876.0488790021	52100.121928956	55229.2283181726	49194.9933080256	52340.132776708	2944.0943449034	3765.1444204667
12	7	2	20	8	10.6	22.3395836343	21.9694262788	14.2	14.2	-606.5911648516	-899.3952108116	45291.8877709969	48109.1659623042	43124.8898667516	45512.2811861799	2773.5890690969	3496.2799869359
12	7	2	20	9	11.1	22.6192187272	22.1152000076	14.2	14.2	-1223.8796158718	-2583.2096360674	60489.7512068519	65577.6315105414	57592.6120011105	62902.3323806638	4121.0188216132	5258.508765945
12	7	2	20	10	11.7	22.5378717169	22.085608616	255.6	255.6	-1819.3432493311	-2405.0198249887	53364.0104964184	55762.5725997128	51459.012545544	53661.3645616446	3724.3412002055	4506.2278630569
12	7	2	20	11	11.7	22.7878778216	22.2094008236	269.8	269.8	-1172.3052061264	-2584.4573635137	56636.0847868613	61539.4107757392	54291.0064394153	59389.7392840218	3517.3835535724	4734.1288552311
12	7	2	20	12	11.7	22.8791340078	22.1834806665	284	284	-1079.2573531919	-2442.4393492886	56194.8500886418	58374.6606138498	53901.397762037	56405.3004404794	3372.7096797967	4411.799522659
