period4	week	month	day	hour	environment	t_1	t_2	t_3	t_4	t_5	hvac_1	hvac_2	hvac_3	hvac_4	hvac_5
51	29	8	5	2	14.3125	20.7047035187	20.6679407277	20.6092073742	20.7393672785	21.2153873702	-719.2895890949	-310.7807286114	-702.6240565798	-307.6733832901	-1378.4884430682
51	29	8	5	3	14.2125	20.5030766039	20.4659219505	20.4150826874	20.5098398029	21.041079099	-707.1884142533	-310.7135037563	-693.2381028383	-308.2992936103	-1361.2035774562
51	29	8	5	4	14.0875	20.3825855874	20.3448698074	20.2989617156	20.3737032879	20.9376227581	-709.0211646692	-309.7069191811	-694.8333605132	-306.4402346887	-1368.7884784046
51	29	8	5	5	13.9	20.2601715588	20.219286577	20.1773889182	20.2400618566	20.8233535967	-716.6286545836	-314.6674553476	-703.1756052231	-311.5502294099	-1383.6530544304
51	29	8	5	6	13.9	20.2415691092	20.6472103505	20.7420049474	20.2149453165	20.7693056921	-713.7259434178	-346.5832997863	-759.9237497829	-313.2171637984	-1372.5842318397
51	29	8	5	7	14.9625	20.543359654	22.6595855947	22.6236893699	20.5313697724	20.9354336801	-620.734101082	-409.8277234546	-850.9414613712	-281.9096857104	-1178.9021458385
51	29	8	5	8	15.9125	22.4550144504	24.7397433637	23.9124076061	22.4972765083	22.6055724319	2287.2724333435	-465.7566461865	-600.7122103507	1038.0711773631	3426.3609517242
51	29	8	5	9	17.1625	22.9103287847	25.6770557273	24.2087525971	22.9416731464	22.8926677472	903.7683579231	-980.2194387573	-784.842745948	385.2889979798	1617.5491047715
51	29	8	5	10	17.8	23.1822020722	25.9641614103	24.0092923832	23.2129151307	23.0226093127	440.0720162308	-1235.5621695206	-688.1216213666	162.15132802	1143.8927074644
51	29	8	5	11	18.1125	23.3808917191	25.8864077355	23.7529038475	23.4023790067	23.1268813145	26.5056040492	-1185.5023652905	-621.4501215877	-29.9610397859	889.4301815427
51	29	8	5	12	19.3625	23.5746988558	25.5027908082	23.8505058008	23.5892728589	23.215172445	-377.0160365903	-888.7219925673	-486.7132770176	-186.0280189953	428.7271935688
51	29	8	5	13	20.375	23.9160654142	25.0082244323	24.0834547314	23.9227009085	23.2891677533	-379.1382601049	-528.8946901239	-398.1527144724	-173.2946571609	19.7325980644
51	29	8	5	14	19.85	24.1008117893	24.7173406886	24.1471462467	24.2773357758	23.3543933946	-463.4325729493	-335.3566723125	-465.6548774013	-216.6783402791	-29.5916697633
51	29	8	5	15	18.7125	24.1289881745	24.5357837929	24.046181978	24.9250867748	23.410568452	-597.5475243623	-284.97504666	-584.2471790675	-442.2164696533	74.1934614804
51	29	8	5	16	17.9875	24.1338895203	24.2430403218	23.903567196	25.4691605727	23.4488210866	-682.1051918612	-302.8845699636	-651.9281075233	-810.6314701456	124.9291420166
51	29	8	5	17	17.1125	23.9325292139	23.8764283772	23.6934625342	25.6026789397	23.4575891879	-758.4584967115	-312.953044659	-539.1981320935	-929.4655717507	295.0165334626
51	29	8	5	18	15.6375	23.619504537	23.5288422886	23.4786857078	25.3558853895	23.4289628255	-236.3876219553	-31.1114440066	114.7481902217	-769.0722969151	717.8705914027
51	29	8	5	19	15	23.3356936238	23.2818259368	23.2489016766	24.4301988909	23.3621409869	507.2837321721	269.2064727543	705.0903936413	-459.7514816836	1056.8550055467
51	29	8	5	20	14.625	23.0964910107	23.0711399368	23.0415414941	23.4636956876	23.2726961605	1049.5335358641	479.5905100226	1136.6312025271	78.7885441085	1386.449439843
51	29	8	5	21	14.4	22.9449491726	22.9362444987	22.9118486063	23.1338769761	23.1862062822	1304.9961099005	580.6848615792	1342.8256824145	431.9553467823	1650.1986427319
51	29	8	5	22	14.4	21.7979915098	21.8442778189	21.7565375511	22.0633905283	22.2086356627	-854.6568471125	-361.1462669431	-840.2561804618	-362.6708537333	-1609.0156649881
51	29	8	5	23	14.0875	21.1588345246	21.1879408862	21.0975573018	21.3370692634	21.6142878252	-798.3895613879	-348.8228427853	-785.3832427939	-348.3614481724	-1508.1774705104
51	29	8	5	24	14.5875	20.9163922976	20.9116153681	20.8487530432	21.0018710393	21.3964475434	-710.2634425614	-314.3292733918	-698.9926854017	-313.731346619	-1354.6516865117
51	29	8	6	1	14.3125	20.7394615782	20.7293384953	20.675474811	20.786700334	21.242987736	-724.0242615367	-314.8943194067	-711.0498687909	-311.6662287317	-1385.5800917886
51	29	8	6	2	13.525	20.4712605644	20.4649588228	20.4059470826	20.5045591881	21.0102542711	-784.435274345	-343.0551660743	-771.5494913481	-339.0309144116	-1500.1867999573
51	29	8	6	3	13.3	20.2839183351	20.2643432401	20.2117353147	20.2915309065	20.8498744392	-788.8475805513	-347.2748580445	-776.1054601494	-343.8445797834	-1513.0837027674
51	29	8	6	4	13.3	20.173502155	20.1337744155	20.0909695977	20.1533143438	20.7499319636	-776.2998103257	-341.5624701706	-762.6827944838	-338.341452722	-1492.8171271082
51	29	8	6	5	12.6125	20.0140707305	19.9723430978	19.9282102407	19.9903433895	20.6074561696	-838.885602397	-366.2741871283	-823.5167168148	-361.83721232	-1608.7745109068
51	29	8	6	6	12.8875	19.965808666	20.258184973	20.3207938303	19.9298344669	20.5253399736	-798.3457764681	-379.4378766022	-830.0875057179	-353.9115097733	-1529.0719078776
51	29	8	6	7	14.7375	20.3744476166	22.1617104542	22.1360093515	20.3361448762	20.7698768688	-625.9175128313	-392.2034478947	-817.4662314312	-284.4771522331	-1188.6947025516
51	29	8	6	8	16.6	22.4229039132	24.727577632	23.8994890529	22.4519947623	22.5457801456	2262.6563717442	-402.2196642411	-399.6031594029	1051.6131538939	3473.2982570252
51	29	8	6	9	17.8875	22.9292784826	25.7710824003	24.4231591671	22.9489315272	22.8690503498	769.6545677126	-1052.437871328	-725.1057257799	334.1532534465	1520.6534966984
51	29	8	6	10	18.675	23.236411038	26.0754712073	24.3144477597	23.2630017852	23.0234021735	231.9158207185	-1330.8482140231	-621.9791924789	68.4874659776	937.8370487684
51	29	8	6	11	19.9625	23.5085651873	25.9980359318	24.2373483438	23.5443587887	23.1505968766	-277.9453598993	-1278.805664485	-463.7108403095	-149.0208367561	413.7728014561
51	29	8	6	12	21.2875	24.0169009995	25.6386206837	24.4418687575	24.0465233852	23.2662856559	-285.7001464377	-993.4294155473	-385.3181505673	-133.4112531951	-123.1303156976
51	29	8	6	13	21.7	24.4056794034	25.1517190694	24.51422209	24.4135962921	23.4228291981	-350.418828636	-626.1900139734	-443.8279200546	-169.3462708863	-306.0036237846
51	29	8	6	14	22.0125	24.5260510511	24.8696642946	24.554017349	24.6260886252	23.627541496	-475.2632358928	-425.478144075	-488.6544279876	-272.4132758626	-284.4427342961
51	29	8	6	15	21.5125	24.5992460815	24.7209267476	24.5544381961	25.0997007286	23.7246101696	-552.5607462818	-332.0414691113	-494.8044471658	-549.4949808762	-412.6679527736
51	29	8	6	16	19.725	24.6046772138	24.5577379952	24.3976430317	25.6371813302	23.5808240083	-594.4206885911	-265.1715010107	-518.900363993	-937.0681436747	-534.6040045929
51	29	8	6	17	17.8375	24.2448690814	24.1380829896	23.9222004634	25.6650402334	23.53054787	-716.8582572126	-298.8848353587	-655.0779867455	-987.0483524155	-108.4905017128
51	29	8	6	18	16.2	23.6908187898	23.6108082587	23.5415330846	25.352663637	23.4773380912	-453.3766404444	-147.4690658244	-97.8274239747	-760.8743060605	437.0277246917
51	29	8	6	19	15.225	23.4209413025	23.3174793142	23.2826265495	25.0334049546	23.3977284452	286.4616828265	220.2514953209	608.6700899771	-570.9682667012	901.4347080324
51	29	8	6	20	15	23.1424953247	23.0926068912	23.0669298838	23.7613244178	23.300594882	913.7242699274	441.0480160227	1048.1430557516	-214.8633718184	1224.5003539897
51	29	8	6	21	15	22.9826580937	22.9587697468	22.9386225274	23.2452818488	23.2047468663	1168.7536648306	528.7044679551	1222.7383898336	286.8060689934	1468.6839075759
51	29	8	6	22	14.625	21.8733285334	21.9151935876	21.8313579333	22.2186633345	22.2603730517	-837.2379324895	-353.2623430458	-822.6367146762	-360.0130123348	-1572.6961843241
51	29	8	6	23	14.4	21.241986058	21.2800698417	21.1952879184	21.4831093644	21.6748672772	-771.4545636743	-338.6657643058	-760.6448348103	-340.9538919598	-1455.1174471076
51	29	8	6	24	14.0875	20.9204292988	20.9439940903	20.8708389626	21.0681464118	21.4027514615	-770.3705087055	-337.0710783332	-758.9414601444	-335.7589732792	-1463.5532526244
51	29	8	7	1	13.525	20.6361542222	20.6512192289	20.584032395	20.728507829	21.1584418226	-803.1105743304	-352.2308484483	-791.6047941337	-349.4128983006	-1530.2018523092
51	29	8	7	2	13.3	20.4253402534	20.4267989152	20.3708990985	20.4759330288	20.9727339007	-804.9371749008	-355.3177349281	-794.1149687105	-352.5173763144	-1538.0331042639
51	29	8	7	3	12.9875	20.2593232729	20.2496627829	20.2009202669	20.28362112	20.8257020415	-822.9076412917	-362.103536114	-811.2602669256	-358.6560345877	-1574.3872143929
51	29	8	7	4	12.425	20.0742381366	20.0540210588	20.006520969	20.0806496493	20.6593023182	-867.4109548682	-381.3008519111	-854.5079267564	-377.3735112782	-1657.7075390498
51	29	8	7	5	11.8875	19.8871137243	19.8558362641	19.809648993	19.8757417998	20.4963169294	-908.8006684124	-399.7822367837	-894.802102146	-395.5668705807	-1736.3833454179
51	29	8	7	6	12.3875	19.8552904993	19.9847481807	20.0030594166	19.8231986022	20.4381530178	-844.482775199	-389.9822893746	-854.5910801593	-375.6259633381	-1616.2107262171
51	29	8	7	7	14.175	20.2486358281	21.4704330951	21.4470496021	20.2301686874	20.651824266	-678.1177452582	-385.7244778206	-807.3691161178	-310.3099979414	-1283.894056941
51	29	8	7	8	16.0625	22.3787232265	24.0044454044	23.4956912763	22.4230232671	22.4964368721	2408.2631418265	-115.6046023552	410.418181177	1123.993655774	3716.2072485737
51	29	8	7	9	17.7	22.9198019771	25.4170787241	23.9975681833	22.9736184184	22.8352146399	814.7699587028	-783.2098956896	-695.0717063582	331.7332107407	1653.3243322834
51	29	8	7	10	18.9875	23.2416343155	25.8225290521	24.1217167729	23.2966065	22.9917010732	185.4231789199	-1109.4965623837	-562.1530990498	22.2422292692	947.8527560856
51	29	8	7	11	19.4	23.4636928102	25.7935067256	24.0656246562	23.5244876218	23.1126691024	-295.2182759154	-1101.2505687753	-508.5882136523	-181.9350524829	608.9466116161
51	29	8	7	12	19.775	23.7521414057	25.5063287145	24.1453572662	23.8361377648	23.2150487381	-428.0196170284	-883.650927457	-473.5057383122	-196.5058390869	329.8319416842
51	29	8	7	13	20.375	24.13338047	25.0761088583	24.3386026724	24.1977847327	23.3022819036	-403.9296593706	-571.9193891722	-426.9677529402	-184.8502457387	-16.5888725156
51	29	8	7	14	20.6	24.4292772359	24.8148700267	24.5025249027	24.5951802514	23.3803576399	-422.1837412152	-391.3821926962	-439.9632797288	-256.0810009211	-278.1679096367
51	29	8	7	15	20.6	24.5677409159	24.699543427	24.5422580821	25.1068927788	23.4428061241	-516.1518923502	-319.0819089391	-480.2449377684	-554.5575923743	-462.0315093737
51	29	8	7	16	19.85	24.612719259	24.5879654019	24.4602138607	25.6217545756	23.4839146839	-574.8468885968	-264.7653774587	-507.5290460096	-927.2932824201	-418.071488662
51	29	8	7	17	19.0875	24.4539875657	24.3053325243	24.1205538284	25.775454958	23.4981661356	-594.9682491261	-247.7403792785	-550.6727798951	-1065.6130327749	-290.6481078833
51	29	8	7	18	18.2125	24.0443221162	23.8121831026	23.6754696531	25.6251055934	23.4733436202	-649.7454076241	-247.6043315329	-467.4789735658	-967.5821868627	-16.3620404931
51	29	8	7	19	16.7375	23.5080452106	23.3893241421	23.3508592007	24.921942244	23.4080884671	-119.2222120562	56.7678529201	251.6455295941	-521.491293631	518.08908172
51	29	8	7	20	15.7875	23.2088891641	23.1416853542	23.1134316032	23.74776495	23.3161794223	669.9402483322	353.8681861302	864.4151067369	-211.3511379284	997.8737510368
51	29	8	7	21	15.225	23.0176927767	22.9784012064	22.9517008266	23.2353214629	23.2232335077	1095.8649274888	510.8696461192	1196.1168195556	288.9474337667	1369.2016207758
51	29	8	7	22	14.625	21.8871191929	21.8946219662	21.7996692771	22.1768172585	22.2839495543	-836.9479268012	-351.1929182745	-817.5270217418	-356.5668375413	-1573.9580851523
51	29	8	7	23	13.7125	21.1502558235	21.1567097196	21.0533721405	21.3492405774	21.6184011321	-840.8085242363	-364.1392328667	-822.7001733485	-364.4752938515	-1586.733255158
51	29	8	7	24	13.9875	20.808187565	20.7929955971	20.7145142031	20.9086854389	21.3295297372	-766.9031777707	-337.8382419178	-751.9766700726	-337.4377774779	-1463.8675448578
51	30	8	8	1	13.7125	20.584482658	20.5668326058	20.5009019701	20.6380287867	21.1438308722	-774.7770509358	-337.0758413429	-759.395607802	-334.0540677473	-1487.4144253168
51	30	8	8	2	13.3	20.3409627139	20.3217698575	20.2612155387	20.3676614828	20.9265385206	-794.3265178448	-349.077363949	-780.5092987346	-345.9747701538	-1526.7512584112
51	30	8	8	3	13.3	20.2048583876	20.1725580685	20.1230790153	20.2027479405	20.8035211937	-778.9962201049	-342.9687356758	-765.4060797592	-340.0262172498	-1502.1352273911
51	30	8	8	4	13.3	20.1105647981	20.0668671515	20.0258451824	20.0881714862	20.7122428987	-768.4079064706	-338.2327106327	-754.6480700116	-335.2598012731	-1483.7320740415
51	30	8	8	5	13.675	20.0794170515	20.0255976269	19.9951216391	20.0401485717	20.6779828751	-720.8539683164	-318.9731929254	-708.1334568314	-316.7614358064	-1397.6934084347
51	30	8	8	6	13.2125	20.040999609	20.0741133016	20.0621518172	20.0222488015	20.6111632051	-770.8416932582	-344.4217285277	-767.6399997253	-335.7496800234	-1483.6868323123
51	30	8	8	7	13.8	20.2070291217	20.7042512569	20.6858305963	20.2363955141	20.6242727201	-717.0211033756	-359.8442534504	-766.365128172	-329.000348994	-1356.6909928192
51	30	8	8	8	15.8375	20.8514073731	22.7053082476	22.174798297	20.915054965	20.9688918534	-549.0156761453	-361.671487498	-693.4766378483	-258.2806989183	-999.6505459026
51	30	8	8	9	17.7	21.7187376416	25.0753257368	23.3882586872	21.8351099991	21.4806924414	-429.4563515798	-388.7083366166	-619.3753838285	-208.624994714	-718.2762405013
51	30	8	8	10	19.3625	22.6227780559	26.8854558087	23.9381221455	22.768923233	22.0369188218	-341.3741579012	-395.4397772875	-495.442311599	-171.7200569683	-491.3403366362
51	30	8	8	11	20.375	23.4302671775	27.8232045294	24.2408640538	23.5798261639	22.5384453647	-319.8590534103	-384.2523507806	-415.4092305054	-157.2723390241	-389.5470807024
51	30	8	8	12	21.2875	24.1105359949	27.7679144395	24.6093085004	24.2333027526	22.9748410036	-296.1533412184	-325.9011676513	-355.4709921847	-144.9533362301	-291.6703649785
51	30	8	8	13	23.7625	24.94096478	27.2751539533	25.2372852239	25.013206044	23.6209241368	-112.9008203437	-171.3741068298	-149.5473790882	-66.755769153	72.9599492865
51	30	8	8	14	24.3125	25.559557034	26.8659552866	25.7396802963	25.8550699538	24.1779899229	-131.7979973954	-116.09193249	-150.3364824704	-74.520159221	36.5028168603
51	30	8	8	15	23.525	25.6760576388	26.4433815095	25.7540264606	26.7527491151	24.25372453	-234.328699989	-131.9031818873	-240.2000722754	-173.5826237047	-129.0573141727
51	30	8	8	16	22.9875	25.6852229513	26.0703995444	25.631255033	27.7536398804	24.2758139123	-296.9445465293	-139.8566343868	-286.9390478224	-256.9480004916	-238.588136797
51	30	8	8	17	22.425	25.4853891898	25.6202326132	25.3230355588	28.2499679577	24.2178087735	-339.4687548312	-143.0844245736	-315.1576308806	-294.2395104381	-338.3109489352
51	30	8	8	18	21.5125	24.9760707737	24.995493032	24.7682120334	27.8057119223	24.0168057334	-385.8497329685	-154.621671236	-354.7899100553	-295.5963055133	-480.1944960621
51	30	8	8	19	19.725	24.0418420708	24.0601490965	23.8635847515	26.0777140457	23.567406361	-480.3251554682	-195.1994061697	-450.9046039673	-279.6052032638	-746.6859153651
51	30	8	8	20	17.8375	23.0536947124	23.0863783439	22.9183917676	24.2040203166	22.9983659513	-581.1221672867	-245.2082950101	-558.0896705151	-283.7390054259	-1013.8476138717
51	30	8	8	21	16.5125	22.3061766117	22.3369051115	22.1994227558	22.9471019412	22.4923089939	-647.1755095419	-279.033398427	-628.6512292728	-298.0464436336	-1182.0826921061
51	30	8	8	22	15.4125	21.7215931802	21.7488393709	21.6304021523	22.0927481941	22.0601037048	-707.3368227628	-305.0297616569	-690.0984960402	-311.363226994	-1321.3793223228
51	30	8	8	23	14.625	21.2611262105	21.2813054263	21.1773535364	21.4828085929	21.6965727766	-745.6258383056	-323.2986193615	-729.7190040689	-323.586084473	-1409.4907725145
51	30	8	8	24	14.0875	20.9088080159	20.913580811	20.8260075377	21.0330378273	21.4082299986	-767.9029743503	-334.3629892855	-752.4903223137	-332.5170381582	-1462.4184044145
52	30	8	9	1	13.9	20.6569891251	20.6410766374	20.5716386234	20.7132143901	21.1926688513	-760.01713091	-333.1496147247	-745.5462544704	-330.7879992716	-1455.2938962414
52	30	8	9	2	13.525	20.4497365257	20.4202466646	20.361446176	20.4664059261	21.0101095069	-781.0274733545	-341.0016977514	-765.7480202178	-337.5536576551	-1498.3431989788
52	30	8	9	3	13.675	20.3169223547	20.2634811053	20.219288522	20.2924129071	20.8810353806	-747.7879816523	-329.344710606	-733.0735709645	-326.7986123346	-1438.8521795769
52	30	8	9	4	13.525	20.2152532288	20.1528196132	20.1152713158	20.1743883501	20.7873813524	-754.8543999083	-329.0823658981	-738.6796238203	-325.5525142871	-1453.9429717764
52	30	8	9	5	13.675	20.1333612341	20.0620813133	20.0342763242	20.0780109966	20.7007020654	-727.1907595078	-320.3102910795	-712.673354003	-317.839770236	-1402.7395959122
52	30	8	9	6	14.2125	20.1992842933	20.4109934597	20.4733763384	20.1407868355	20.7132595441	-671.4351566677	-317.4864163488	-694.0783007393	-296.0929242543	-1293.8479256441
52	30	8	9	7	16.525	20.6979034373	22.2084135864	22.2017094016	20.6530490106	21.0131279334	-455.59026358	-304.3211387194	-621.1596202787	-212.8201768655	-868.7637454654
52	30	8	9	8	19.175	21.5914745606	24.4355865353	23.7331188219	21.6092562267	21.6101199279	-249.8544047334	-280.9916487524	-492.5735291165	-124.7699410434	-448.36934088
52	30	8	9	9	20.6875	22.4737744948	26.4466990287	24.5906761892	22.5557528228	22.1703932458	-176.1976299308	-304.7283290065	-421.3237909688	-91.4424391135	-257.584927739
52	30	8	9	10	21.475	23.2490452748	27.5448206059	24.7939989072	23.4036005515	22.6313038487	-175.3913119766	-315.1039473916	-358.2785333856	-92.5266903333	-192.5049603018
52	30	8	9	11	22.7	24.0670176017	28.2577891972	24.9948981974	24.2109025851	23.1105174498	-132.0777107603	-288.1806932594	-243.2457335048	-75.3678254988	-41.0505645926
52	30	8	9	12	25.425	25.0603491745	28.3379318613	25.6433348082	25.1711398632	23.8804195573	57.5929364182	-146.3861101077	-11.6976636126	6.6127604841	334.2612295359
52	30	8	9	13	26.325	25.7465794201	27.8489986611	26.1410005055	25.899979306	24.4954509498	69.3590764449	-63.2628861483	26.6477292753	27.7181059773	358.0079040149
52	30	8	9	14	27.475	26.1770953168	27.4466932012	26.5051274247	26.5365623285	24.8505816784	155.6571715755	9.5157295591	117.2358231086	42.6692527185	525.7801770323
52	30	8	9	15	28.675	26.7658611006	27.3921445232	26.8667746335	27.8294757297	25.3015310181	217.9968664838	73.8088153847	205.0326310868	32.0544331798	662.1243092447
52	30	8	9	16	25.775	26.6376505924	26.8642487315	26.4850812309	28.9182099966	25.1797256494	-103.444588789	-32.3709137905	-80.1624627906	-154.3337097293	86.6208497961
52	30	8	9	17	22.15	25.9236779012	25.8441245031	25.5310121917	29.469394323	24.5124161816	-428.369209039	-164.1770342778	-375.5245903712	-371.1943511295	-471.4153949679
