period4	week	month	day	hour	environment	t_1	t_2	t_3	t_4	t_5	pf_1	pf_2	pf_3	pf_4	pf_5	lf_1	lf_2	lf_3	lf_4	lf_5	ef_1	ef_2	ef_3	ef_4	ef_5	if_1	if_2	if_3	if_4	if_5	hvac_1	hvac_2	hvac_3	hvac_4	hvac_5
1	1	1	4	22	8.9	21.2854709119	21.3238481805	21.2339203589	21.3211610499	22.1364063363	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-75667.5749515209	-33427.2196955885	-75330.4288820096	-33677.5913149929	-148160.112910843	0	0	0	0	0
1	1	1	4	23	7.8375	20.4946455637	20.5421239967	20.4394398384	20.5375671741	21.6103417542	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-120964.312052382	-53396.278812277	-120392.030102272	-53748.0129821569	-241040.649444219	0	0	0	0	0
1	1	1	4	24	7.8875	20.0642428346	20.0943289475	20.0010568836	20.0945908546	21.2012575266	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-147878.222763034	-65321.5919767409	-147008.141976144	-65800.1628563847	-295793.487542049	0	0	0	0	0
2	1	1	5	1	7.9875	19.8424444283	19.8507433036	19.7786955186	19.8512269853	20.993032618	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-120223.946820835	-53036.8477458051	-119485.362317502	-53431.0845857843	-241395.450345941	0	0	0	0	0
2	1	1	5	2	7.8	19.6807771315	19.6776464085	19.6228295554	19.6811717116	20.8593363809	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-104319.533193894	-45919.833401716	-103748.204680321	-46257.2483836474	-209664.404049518	0	0	0	0	0
2	1	1	5	3	6.05	19.5253371555	19.520260768	19.4664276472	19.5232276867	20.7695706004	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-45003.7197104058	-19735.445952428	-44789.0357046593	-19859.4534002518	-89835.4547772591	0	0	0	0	0
2	1	1	5	4	4.3125	19.3378496225	19.3410176798	19.2757085582	19.3376709558	20.6922300592	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-67513.2866989712	-29494.3584204132	-67236.3489432546	-29628.8174491083	-134037.370326494	0	0	0	0	0
2	1	1	5	5	4.2125	19.2011569872	19.198365796	19.1365151111	19.1940000489	20.5990578976	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-40156.4958644098	-17541.3115271433	-39982.4667251127	-17619.6803704799	-79882.408944726	0	0	0	0	0
2	1	1	5	6	4.0875	19.1206505476	19.1047938591	19.0550509021	19.1039330785	20.5445275457	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	0	0	0	0	0	0	0	0	0	0
2	1	1	5	7	5.275	19.0542798103	19.0253893685	18.9841534464	19.0250080679	20.4551782547	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-80309.3397608147	-35097.8636307498	-79880.9442424931	-35291.5709320297	-161280.662972168	0	0	0	0	0
2	1	1	5	8	6.475	19.0302785605	19.2577576062	18.9700137225	19.0001298921	20.3509862168	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-180865.447391022	-80422.8970208977	-179932.083136961	-79675.6901001841	-364714.966948882	0	0	0	0	0
2	1	1	5	9	7.0125	19.2745073499	21.0297193234	19.2260461058	19.2235135523	20.3286240905	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-160907.786835587	-78916.5261864181	-160130.155920091	-70828.6864619959	-320510.205667373	0	0	0	0	0
2	1	1	5	10	7.2	19.7596843644	22.3948936622	19.689776802	19.653715401	20.4161693596	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-164664.332289681	-85695.7562434639	-163641.845017176	-72113.4372575154	-318646.677010427	0	0	0	0	0
2	1	1	5	11	7.8875	20.6564388442	24.2248648032	20.2127129888	20.1629232088	20.5709697776	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-189099.750196393	-103582.950750009	-183519.654025972	-80696.9806118027	-348145.24537721	0	0	0	0	0
2	1	1	5	12	8.675	21.8839411585	25.3342088656	20.6673507642	20.6301221344	20.82193839	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-199895.973789982	-108667.719533522	-184294.088125617	-80960.3799420413	-344460.344388248	0	0	0	0	0
2	1	1	5	13	9.2125	23.4680763149	25.3104041591	20.9796470183	20.9966317102	21.1288283937	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-159003.008156344	-79044.5018375806	-135158.812411649	-59528.9806303653	-252720.92929504	0	0	0	0	0
2	1	1	5	14	10.15	25.2838189025	24.4250269645	21.2717380011	21.3779262516	21.4729224908	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-127172.477803831	-53258.3279558452	-95173.6358478575	-42323.4122297449	-179363.483344632	0	0	0	0	0
2	1	1	5	15	10.9125	26.6557362347	23.4965229122	21.4890324154	21.8183561706	21.8069293768	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-173733.377625507	-60071.2245855915	-112864.099347932	-51697.4423714126	-216702.529633167	0	0	0	0	0
2	1	1	5	16	10.4125	26.9881279446	22.8257992209	21.4431274251	22.4095773477	22.0575824743	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-159800.712177184	-51053.4935197618	-101467.177046705	-49011.6535192892	-200066.200966718	0	0	0	0	0
2	1	1	5	17	10.375	24.8897068894	22.0523653795	21.0719775851	22.0602355237	22.1574478674	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-45455.8455334915	-15201.6429872408	-31282.8860429254	-15305.6045435723	-63923.4920427626	0	0	0	0	0
2	1	1	5	18	9.85	22.9019704312	21.3798338595	20.7598861661	21.3968129437	22.0193974703	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-46634.3306032408	-18053.2134469435	-39079.9118704038	-18167.084057462	-81539.7559458974	0	0	0	0	0
2	1	1	5	19	9.0875	21.6644493952	20.8694403503	20.4806217536	20.8910249154	21.7830590277	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-27647.1903439156	-11215.0761467219	-24695.0260409523	-11285.4333877325	-51306.0182311451	0	0	0	0	0
2	1	1	5	20	8.9	20.9741531696	20.5162439027	20.2622424638	20.5345001315	21.5837406279	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	0	0	0	0	0	0	0	0	0	0
2	1	1	5	21	8.2125	20.4869109011	20.219396283	20.0440728012	20.2295614823	21.3581892791	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-51664.5129259935	-22119.6093232342	-50096.8712787325	-22231.1257978615	-101863.029804807	0	0	0	0	0
2	1	1	5	22	8.1125	20.128813331	19.9761541627	19.8529613347	19.9805107079	21.1387508248	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-94091.0527319579	-40578.266498646	-92030.7532289531	-40783.1081649539	-187816.30612091	0	0	0	0	0
2	1	1	5	23	7.9875	19.8784878064	19.7849674529	19.6930996716	19.7892747359	20.9653562946	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-132784.805727788	-57512.9417860086	-130745.036484132	-57806.0809727755	-266838.641767357	0	0	0	0	0
2	1	1	5	24	7.425	19.6668671677	19.6147215818	19.5429462703	19.6216041377	20.8217626578	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-156372.310348348	-67889.607666649	-154787.652227512	-68227.7425086788	-314884.102442507	0	0	0	0	0
2	1	1	6	1	7.2	19.5265383621	19.4935646268	19.4357391842	19.4998471785	20.7217215828	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-145062.636063817	-63017.9026989494	-143998.374628489	-63309.6699672161	-292283.093520025	0	0	0	0	0
2	1	1	6	2	6.8875	19.4086218033	19.3863914045	19.335162128	19.3914409716	20.6369425051	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-172773.68417992	-75054.913327382	-171771.399284409	-75374.7345041552	-348178.85078838	0	0	0	0	0
2	1	1	6	3	6.7	19.3013502948	19.2874911758	19.2383265584	19.291321247	20.5534340221	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-193005.356128986	-83855.2898839296	-192031.390792564	-84190.9877918787	-389523.605428638	0	0	0	0	0
2	1	1	6	4	6.7	19.2363448677	19.2242571855	19.1807377952	19.2276992134	20.4955526473	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-191003.218658908	-82962.1793831108	-190140.582570392	-83281.148562528	-386005.293754806	0	0	0	0	0
2	1	1	6	5	6.325	19.1784812681	19.1685932812	19.1280459237	19.17226527	20.4534052173	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-177447.424078504	-77033.0311630455	-176729.168359092	-77313.8792478349	-358594.504372276	0	0	0	0	0
2	1	1	6	6	6.1	19.1709564572	19.1482452423	19.1075134795	19.148042141	20.4535601477	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-65479.6492974386	-28386.1931963329	-65175.123371876	-28479.0730268813	-132026.701056734	0	0	0	0	0
2	1	1	6	7	5.7875	19.1318647184	19.1059760357	19.0709566325	19.1082470513	20.4461217434	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-97216.3399200715	-42095.3433848082	-96799.1444910277	-42225.7503318956	-195675.168086094	0	0	0	0	0
2	1	1	6	8	5.225	19.065121204	19.4426985461	19.0124251386	19.0512132383	20.3857632728	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-140226.499299933	-61847.810965961	-139701.038090937	-60914.5632310973	-281821.1764955	0	0	0	0	0
2	1	1	6	9	5.375	19.3183952238	21.7170189945	19.2514569759	19.2522255279	20.3991364372	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-129084.669624877	-63437.5374362562	-128498.794313318	-55907.0927307699	-256034.446298195	0	0	0	0	0
2	1	1	6	10	5.9125	19.8518240522	23.6780875509	19.6812878547	19.63870946	20.474886779	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-223530.934566652	-119223.019136663	-221041.350787531	-95917.435110029	-431286.879695763	0	0	0	0	0
2	1	1	6	11	6.475	20.4362745263	24.2216597533	20.1864068117	20.1271751889	20.6171945618	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-226461.855312422	-121758.709025423	-222978.05981731	-96566.604540727	-425823.078844745	0	0	0	0	0
2	1	1	6	12	6.7	20.9075214443	23.6992086611	20.5814686609	20.5442144928	20.8121546494	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-175636.044602395	-89495.0528525693	-172457.602748448	-74721.3889638815	-325412.652079164	0	0	0	0	0
2	1	1	6	13	7.0125	22.3151556241	23.9169479914	20.9764300009	20.9770515119	21.0406522932	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-63885.1631830795	-31113.8666014004	-60452.7543206839	-26226.461927605	-113176.341611424	0	0	0	0	0
2	1	1	6	14	7.575	23.9445549819	23.4939433779	21.2549582224	21.3388819258	21.3412368366	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-66915.1462793515	-28068.5594759279	-56754.2053138548	-24782.1332775045	-106370.075145578	0	0	0	0	0
2	1	1	6	15	8.1125	25.2820151794	22.7711949792	21.3230143266	21.6139514733	21.5981675694	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-156673.871275388	-58684.9922556515	-122949.671664531	-54466.0243940567	-233736.912741666	0	0	0	0	0
2	1	1	6	16	8.3	25.800899184	22.2823052488	21.2634801918	22.1271487328	21.8361637087	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-139099.170907019	-48758.5852819571	-104727.681259286	-48133.7343136364	-203155.111839896	0	0	0	0	0
2	1	1	6	17	8.3	23.9670965337	21.5944703233	20.8478328834	21.702726852	21.9145767672	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-99012.2912499066	-36351.5848154208	-79452.818188201	-36719.3052747302	-159815.13556264	0	0	0	0	0
2	1	1	6	18	8.3	22.2127834445	20.9948996325	20.5067997939	21.0616212912	21.7660243616	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-105374.865138136	-41682.3549717746	-92598.0940494641	-41978.0374668436	-190187.898618418	0	0	0	0	0
2	1	1	6	19	8.3	21.2130590832	20.5752434202	20.270053645	20.6285216324	21.5458936366	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-88572.213211642	-36501.4088261511	-82124.0659298616	-36751.5017302037	-169083.309109683	0	0	0	0	0
2	1	1	6	20	7.9875	20.6467748048	20.2793052196	20.0714909582	20.3125615056	21.3685444508	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-28830.8482013042	-12104.9861878184	-27436.9465554435	-12173.9097128762	-56384.6919085293	0	0	0	0	0
2	1	1	6	21	7.1125	20.2350645547	20.0304520324	19.8842278726	20.0475080326	21.2018360215	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-72172.2947424874	-30820.9369810413	-70466.4710967663	-30931.7652295627	-143656.474327219	0	0	0	0	0
2	1	1	6	22	6.7	19.9408372128	19.8296459744	19.7234575236	19.8377930837	21.0381362717	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-43558.3798791534	-18688.2952358363	-42812.1355234941	-18744.8022392767	-87126.0845036327	0	0	0	0	0
2	1	1	6	23	8.7625	19.8036679189	19.7357132764	19.6693955139	19.7390777616	20.8935927604	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-120182.819353607	-51884.2616584731	-118411.530156438	-52105.3871924831	-250268.646261337	0	0	0	0	0
2	1	1	6	24	9.3125	19.6953078773	19.6508222684	19.5998427535	19.6556359445	20.7435692182	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-149585.317598274	-64699.0128976713	-147824.040995332	-64993.6434455978	-311727.799058974	0	0	0	0	0
2	1	1	7	1	9.2125	19.6199310566	19.5835973825	19.5354686698	19.5879834276	20.6873265957	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-133197.493711416	-57613.249622478	-131810.102517467	-57856.319889584	-277896.193568946	0	0	0	0	0
2	1	1	7	2	9.0875	19.6085615215	19.573997924	19.535734133	19.5782006869	20.6643130681	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-79515.5928797319	-34382.9435720235	-78782.0627553765	-34524.6923681055	-165958.68485427	0	0	0	0	0
2	1	1	7	3	7.15	19.5321097324	19.5130795938	19.4662005324	19.5098621587	20.6605221019	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-66514.0972751607	-28734.4427016717	-66114.3191381052	-28799.1449436262	-135648.661319555	0	0	0	0	0
2	1	1	7	4	6.475	19.4197627791	19.4054733557	19.3515261741	19.404668009	20.6257650929	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-75288.2561898499	-32514.8958051157	-74871.045967666	-32584.0572317385	-152931.923651851	0	0	0	0	0
2	1	1	7	5	7.0125	19.3642850011	19.3384492377	19.2941528787	19.3429880385	20.5770153131	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-103028.565241932	-44460.3970113829	-102406.952978975	-44580.8621272731	-210382.188417668	0	0	0	0	0
2	1	1	7	6	7.8875	19.3552185853	19.3281733378	19.2941185768	19.3266633617	20.5340948936	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-80086.6563272928	-34574.412540409	-79602.5105198677	-34657.298679653	-164825.488784626	0	0	0	0	0
2	1	1	7	7	7.9875	19.3935437095	19.3680999502	19.3533139743	19.3699634258	20.5331158054	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-22122.9148238645	-9552.985756476	-22028.0353279187	-9580.0471961834	-45660.7654693617	0	0	0	0	0
2	1	1	7	8	8.4875	21.4835893829	21.494003409	21.4767088184	21.4919985869	21.933588623	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	0	0	0	0	0	5742.3348859803	2651.5805268922	5707.8495035161	4677.8364477744	7181.9857079259
2	1	1	7	9	8.9	22.1252971541	22.1960704196	22.1636660297	22.1738475807	22.4507773794	11	5	11	5	20	1425.6	615.6	1425.6	615.6	2667.6	422.4	182.4	422.4	182.4	790.4	0	0	0	0	0	1357.4639739692	580.746285713	1220.6896343773	1400.5788303815	364.1179102886
2	1	1	7	10	9.5875	22.4686289653	22.6507820454	22.5470244912	22.5646299519	22.7164032137	11	5	11	5	20	1504.8	649.8	1504.8	649.8	2815.8	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-394.8863283914	-306.9201135821	-577.6585539735	60.4858329281	-2055.3809040535
2	1	1	7	11	8.625	22.7144953202	23.0890790767	22.8093851423	22.8346740963	22.8879142932	11	5	11	5	20	1584	684	1584	684	2964	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-773.4535800028	-615.6644772024	-957.9327135059	-192.3935504859	-2352.2332598149
2	1	1	7	12	7.8	22.7207059186	22.9979048089	22.8247927352	22.8678035328	22.9595577368	8.8	4	8.8	4	16	1504.8	649.8	1504.8	649.8	2815.8	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-374.1965961372	-370.8769032639	-580.8555075095	100.5861628677	-1889.8936698864
2	1	1	7	13	8.4875	22.8829120703	23.1037988275	22.9352471083	22.9689477361	22.9450354819	4.4	2	4.4	2	8	1267.2	547.2	1267.2	547.2	2371.2	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-221.9878840695	-248.7826336897	-309.1025061268	275.430817764	-1007.5597195586
2	1	1	7	14	8.9	23.4869150259	23.2882703651	23.1067449644	23.1429765212	23.043938214	8.8	4	8.8	4	16	1425.6	615.6	1425.6	615.6	2667.6	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-1695.3984184833	-687.8156765424	-1189.9295192692	-383.2834688101	-2252.4412266917
2	1	1	7	15	9.5875	24.1461681283	23.3306252488	23.1860472961	23.2949752849	23.1669163184	11	5	11	5	20	1584	684	1584	684	2964	844.8	364.8	844.8	364.8	1580.8	0	0	0	0	0	-1896.7124551955	-762.5639229917	-1567.3268723931	-695.6250685675	-2912.0296084409
2	1	1	7	16	9.625	24.7252099791	23.3018852541	23.1623356174	23.5844273417	23.2400397529	11	5	11	5	20	1584	684	1584	684	2964	739.2	319.2	739.2	319.2	1383.2	0	0	0	0	0	-2457.6533039252	-707.9954119113	-1386.9013735881	-627.3435237433	-2903.9498943443
2	1	1	7	17	9.0875	23.7115809506	23.0451093168	22.9382556106	23.2011643901	23.2403903381	11	5	11	5	20	1584	684	1584	684	2964	528	228	528	228	988	0	0	0	0	0	-1522.1645014585	-339.9740633876	-573.4299443479	-48.4364118414	-2219.0111481257
2	1	1	7	18	8.525	23.0643462804	22.8815066595	22.8025144432	22.949026856	23.1912837287	11	5	11	5	20	1584	684	1584	684	2964	528	228	528	228	988	0	0	0	0	0	-714.3994581331	-161.9451941444	-261.6584928298	261.1374334948	-1929.1852172859
2	1	1	7	19	7.9875	22.7010233288	22.6371586546	22.5658873815	22.6744588204	22.9795746323	5.5	2.5	5.5	2.5	10	950.4	410.4	950.4	410.4	1778.4	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	1107.9664334134	552.7434573878	1305.9374801778	1431.9081719932	738.8396989456
2	1	1	7	20	7.425	22.4268815097	22.4223325666	22.3609743649	22.4409897683	22.7789622894	1.1	0.5	1.1	0.5	2	633.6	273.6	633.6	273.6	1185.6	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	2279.4414109303	1056.5272012741	2402.7366701194	2255.6658914829	2387.9477561241
2	1	1	7	21	6.8875	22.2834005287	22.3049633364	22.2510513509	22.3147506158	22.6732067216	1.1	0.5	1.1	0.5	2	633.6	273.6	633.6	273.6	1185.6	316.8	136.8	316.8	136.8	592.8	0	0	0	0	0	2690.8766759641	1226.4827903505	2747.7727454847	2535.4415275736	2783.5753278989
2	1	1	7	22	6.7	21.2205178608	21.2643319142	21.1735521222	21.271746912	22.1344196429	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-71399.3514447695	-31368.1848922779	-71199.7488962031	-31615.3575671879	-137300.229887036	0	0	0	0	0
2	1	1	7	23	6.325	20.342554857	20.4103081374	20.3050663277	20.4170074712	21.5449173251	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-75195.6389821193	-33224.1257266885	-74965.080160047	-33498.9593733153	-150178.460143699	0	0	0	0	0
2	1	1	7	24	5.7875	19.9669952786	20.0299413059	19.9466622002	20.0343472968	21.2019115623	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-46043.1230291281	-20330.4580683134	-45952.2037452153	-20490.9301563384	-91833.0095510063	0	0	0	0	0
2	2	1	8	1	5.6	19.7643307437	19.8075587524	19.742950402	19.8100093276	21.0340496854	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	0	0	0	0	0	0	0	0	0	0
2	2	1	8	2	5.225	19.5781015789	19.6193156607	19.56540606	19.6224713217	20.8783410487	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-58506.5630858712	-25742.4498544509	-58425.748146821	-25930.0637468682	-116695.197066177	0	0	0	0	0
2	2	1	8	3	5	19.4423870151	19.4803020585	19.4326529986	19.4831120528	20.7612099533	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-35495.1524261268	-15612.0841467698	-35454.7297494431	-15722.9916978542	-70792.2289643901	0	0	0	0	0
2	2	1	8	4	5	19.3545098334	19.3870328612	19.3458863322	19.3887250511	20.6851050689	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-58683.1798513994	-25795.69580501	-58616.0005538525	-25977.025200624	-117184.30147124	0	0	0	0	0
2	2	1	8	5	4.625	19.2465925198	19.2836792563	19.2418414137	19.2782964356	20.595494109	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-97411.8880483873	-42783.8118009924	-97324.4834520893	-43051.7906455934	-194201.844875413	0	0	0	0	0
2	2	1	8	6	4.4	19.163695037	19.1974212208	19.1554864385	19.1891968008	20.5297509267	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-123945.199507793	-54383.05937635	-123805.385538092	-54700.782608427	-247067.848286565	0	0	0	0	0
2	2	1	8	7	4.0875	19.0834352337	19.1208180876	19.0787518209	19.1113496576	20.4705902006	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	-142572.679738215	-62510.6706033125	-142453.72139073	-62852.5837679902	-284062.146422833	0	0	0	0	0
2	2	1	8	8	3.9	21.4433118117	21.5926017472	21.4403539955	21.3734256356	21.9165351006	0	0	0	0	0	79.2	34.2	79.2	34.2	148.2	21.12	9.12	21.12	9.12	39.52	0	0	0	0	0	7168.0242929342	2801.0696731267	7106.5577429202	5763.7573949099	8249.9868806912
2	2	1	8	9	3.9625	22.0970806421	23.391237087	22.0820189193	22.0903310832	22.4484171431	11	5	11	5	20	1425.6	615.6	1425.6	615.6	2667.6	422.4	182.4	422.4	182.4	790.4	0	0	0	0	0	2075.5763067334	-233.2553417784	2090.8838938934	2209.9226480011	1519.0829727993
2	2	1	8	10	6.375	22.6177784958	25.2233490815	22.494263557	22.4920568887	22.7408578893	11	5	11	5	20	1504.8	649.8	1504.8	649.8	2815.8	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-267.2159065522	-1338.1209204794	-1.370855651	598.0857222182	-1377.3229548027
2	2	1	8	11	8.55	23.1927419265	25.7757950731	22.8088379919	22.8004821989	22.9404430645	11	5	11	5	20	1584	684	1584	684	2964	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-1519.9109276642	-2572.0565654473	-942.1500016808	-163.465740731	-2498.2580214185
2	2	1	8	12	9.625	24.062998002	25.7523142549	23.0215261319	23.0261446191	23.0650805832	8.8	4	8.8	4	16	1504.8	649.8	1504.8	649.8	2815.8	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-1844.5136960553	-2582.4875765387	-1175.9228357733	-380.9307304806	-2587.1157820077
2	2	1	8	13	11.875	24.8605735192	25.3489763247	23.1488475413	23.1757826313	23.1302590081	4.4	2	4.4	2	8	1267.2	547.2	1267.2	547.2	2371.2	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-2556.1092339266	-1892.776735875	-1112.9910026745	-424.5452563991	-2159.0572069313
2	2	1	8	14	12.375	25.275853702	24.8510202879	23.6126827738	23.6602916762	23.6024661841	8.8	4	8.8	4	16	1425.6	615.6	1425.6	615.6	2667.6	950.4	410.4	950.4	410.4	1778.4	0	0	0	0	0	-4242.4748952226	-1480.8654206102	-1406.8434381322	-640.9627682158	-2576.2551265158
2	2	1	8	15	13.25	25.6458810178	24.555789032	23.989928275	24.1189977761	23.9526263441	11	5	11	5	20	1584	684	1584	684	2964	844.8	364.8	844.8	364.8	1580.8	0	0	0	0	0	-5634.0101602728	-1251.5384642456	-1622.0230049448	-853.3385580167	-3033.339129064
